task_id,order_id,warehouse_id,task_type,assigned_robot,wes_status,fleet_status,source_zone,dest_zone,created_at
TSK-000067-4,ORD-000067,DC-16,STAGE,RBT-0157,ASSIGNED,COMPLETE,DC-16-Z05,DC-16-Z12,2026-08-10T05:56:00
TSK-000068-1,ORD-000068,DC-06,MOVE,RBT-0419,EXECUTING,QUEUED,DC-06-Z02,DC-06-Z10,2026-08-05T19:42:00
TSK-000069-1,ORD-000069,DC-15,STAGE,RBT-0647,COMPLETE,COMPLETE,DC-15-Z12,DC-15-Z01,2026-08-17T02:13:00
TSK-000069-2,ORD-000069,DC-15,PACK_FEED,RBT-0596,BLOCKED,COMPLETE,DC-15-Z05,DC-15-Z11,2026-08-17T02:25:00
TSK-000069-3,ORD-000069,DC-15,PACK_FEED,RBT-0558,BLOCKED,FAILED,DC-15-Z09,DC-15-Z10,2026-08-17T01:34:00
TSK-000069-4,ORD-000069,DC-15,PICK,RBT-0044,ASSIGNED,FAILED,DC-15-Z07,DC-15-Z11,2026-08-17T01:37:00
TSK-000070-1,ORD-000070,DC-02,PACK_FEED,RBT-0127,BLOCKED,ASSIGNED,DC-02-Z04,DC-02-Z06,2026-08-08T07:36:00
TSK-000070-2,ORD-000070,DC-02,REPLENISH,RBT-0337,QUEUED,QUEUED,DC-02-Z02,DC-02-Z01,2026-08-08T09:01:00
TSK-000071-1,ORD-000071,DC-12,STAGE,RBT-0210,ASSIGNED,QUEUED,DC-12-Z01,DC-12-Z05,2026-08-11T23:21:00
TSK-000071-2,ORD-000071,DC-12,PACK_FEED,RBT-0087,QUEUED,EXECUTING,DC-12-Z09,DC-12-Z09,2026-08-11T22:09:00
TSK-000071-3,ORD-000071,DC-12,STAGE,RBT-0513,BLOCKED,FAILED,DC-12-Z01,DC-12-Z08,2026-08-11T23:42:00
TSK-000071-4,ORD-000071,DC-12,MOVE,RBT-0335,COMPLETE,EXECUTING,DC-12-Z11,DC-12-Z06,2026-08-11T23:03:00
TSK-000072-1,ORD-000072,DC-09,PACK_FEED,RBT-0344,EXECUTING,EXECUTING,DC-09-Z08,DC-09-Z06,2026-08-12T21:14:00
TSK-000072-2,ORD-000072,DC-09,REPLENISH,RBT-0370,ASSIGNED,EXECUTING,DC-09-Z03,DC-09-Z10,2026-08-12T19:22:00
TSK-000072-3,ORD-000072,DC-09,REPLENISH,RBT-0397,QUEUED,COMPLETE,DC-09-Z04,DC-09-Z08,2026-08-12T20:29:00
TSK-000072-4,ORD-000072,DC-09,PICK,RBT-0350,QUEUED,COMPLETE,DC-09-Z02,DC-09-Z04,2026-08-12T20:24:00
TSK-000073-1,ORD-000073,DC-16,REPLENISH,RBT-0599,ASSIGNED,FAILED,DC-16-Z06,DC-16-Z12,2026-08-25T20:19:00
TSK-000073-2,ORD-000073,DC-16,STAGE,RBT-0399,BLOCKED,COMPLETE,DC-16-Z06,DC-16-Z03,2026-08-25T20:15:00
TSK-000074-1,ORD-000074,DC-03,STAGE,RBT-0320,QUEUED,FAILED,DC-03-Z03,DC-03-Z10,2026-08-23T11:12:00
TSK-000074-2,ORD-000074,DC-03,REPLENISH,RBT-0320,BLOCKED,FAILED,DC-03-Z10,DC-03-Z10,2026-08-23T12:25:00
TSK-000074-3,ORD-000074,DC-03,STAGE,RBT-0432,COMPLETE,ASSIGNED,DC-03-Z07,DC-03-Z06,2026-08-23T11:28:00
TSK-000074-4,ORD-000074,DC-03,PACK_FEED,RBT-0551,COMPLETE,QUEUED,DC-03-Z09,DC-03-Z01,2026-08-23T12:11:00
TSK-000075-1,ORD-000075,DC-04,REPLENISH,RBT-0167,BLOCKED,ASSIGNED,DC-04-Z07,DC-04-Z02,2026-08-08T22:01:00
TSK-000075-2,ORD-000075,DC-04,STAGE,RBT-0309,BLOCKED,COMPLETE,DC-04-Z09,DC-04-Z10,2026-08-08T22:47:00
TSK-000075-3,ORD-000075,DC-04,MOVE,RBT-0501,ASSIGNED,QUEUED,DC-04-Z07,DC-04-Z11,2026-08-08T23:06:00
TSK-000075-4,ORD-000075,DC-04,REPLENISH,RBT-0119,COMPLETE,ASSIGNED,DC-04-Z04,DC-04-Z08,2026-08-08T21:32:00
TSK-000076-1,ORD-000076,DC-09,STAGE,RBT-0238,ASSIGNED,COMPLETE,DC-09-Z02,DC-09-Z05,2026-09-04T21:05:00
TSK-000076-2,ORD-000076,DC-09,PICK,RBT-0653,COMPLETE,QUEUED,DC-09-Z04,DC-09-Z06,2026-09-04T20:08:00
TSK-000076-3,ORD-000076,DC-09,REPLENISH,RBT-0313,EXECUTING,EXECUTING,DC-09-Z12,DC-09-Z10,2026-09-04T20:16:00
TSK-000077-1,ORD-000077,DC-17,REPLENISH,RBT-0433,BLOCKED,COMPLETE,DC-17-Z02,DC-17-Z03,2026-08-29T08:39:00
TSK-000077-2,ORD-000077,DC-17,STAGE,RBT-0193,QUEUED,EXECUTING,DC-17-Z10,DC-17-Z11,2026-08-29T07:53:00
TSK-000078-1,ORD-000078,DC-12,MOVE,RBT-0259,BLOCKED,COMPLETE,DC-12-Z01,DC-12-Z04,2026-08-31T13:56:00
TSK-000078-2,ORD-000078,DC-12,REPLENISH,RBT-0321,EXECUTING,EXECUTING,DC-12-Z09,DC-12-Z09,2026-08-31T13:58:00
TSK-000078-3,ORD-000078,DC-12,PICK,RBT-0550,BLOCKED,FAILED,DC-12-Z11,DC-12-Z04,2026-08-31T12:19:00
TSK-000079-1,ORD-000079,DC-08,PICK,RBT-0213,QUEUED,COMPLETE,DC-08-Z11,DC-08-Z07,2026-08-01T22:08:00
TSK-000079-2,ORD-000079,DC-08,STAGE,RBT-0307,BLOCKED,FAILED,DC-08-Z06,DC-08-Z07,2026-08-01T21:05:00
TSK-000080-1,ORD-000080,DC-09,PICK,RBT-0074,EXECUTING,COMPLETE,DC-09-Z10,DC-09-Z06,2026-08-03T02:36:00
TSK-000081-1,ORD-000081,DC-17,REPLENISH,RBT-0695,ASSIGNED,QUEUED,DC-17-Z10,DC-17-Z08,2026-08-16T11:30:00
TSK-000081-2,ORD-000081,DC-17,STAGE,RBT-0111,EXECUTING,QUEUED,DC-17-Z08,DC-17-Z05,2026-08-16T12:01:00
TSK-000081-3,ORD-000081,DC-17,REPLENISH,RBT-0659,QUEUED,EXECUTING,DC-17-Z07,DC-17-Z12,2026-08-16T12:02:00
TSK-000081-4,ORD-000081,DC-17,STAGE,RBT-0224,QUEUED,ASSIGNED,DC-17-Z09,DC-17-Z07,2026-08-16T11:12:00
TSK-000082-1,ORD-000082,DC-17,PACK_FEED,RBT-0366,COMPLETE,QUEUED,DC-17-Z08,DC-17-Z05,2026-08-21T19:34:00
TSK-000083-1,ORD-000083,DC-17,REPLENISH,RBT-0647,ASSIGNED,EXECUTING,DC-17-Z12,DC-17-Z08,2026-08-11T11:05:00
TSK-000083-2,ORD-000083,DC-17,STAGE,RBT-0224,ASSIGNED,COMPLETE,DC-17-Z07,DC-17-Z06,2026-08-11T12:41:00
TSK-000083-3,ORD-000083,DC-17,PICK,RBT-0168,BLOCKED,ASSIGNED,DC-17-Z12,DC-17-Z09,2026-08-11T11:58:00
TSK-000084-1,ORD-000084,DC-16,MOVE,RBT-0642,EXECUTING,ASSIGNED,DC-16-Z07,DC-16-Z06,2026-08-24T16:55:00
TSK-000084-2,ORD-000084,DC-16,MOVE,RBT-0523,COMPLETE,EXECUTING,DC-16-Z11,DC-16-Z09,2026-08-24T18:18:00
TSK-000084-3,ORD-000084,DC-16,MOVE,RBT-0711,BLOCKED,FAILED,DC-16-Z12,DC-16-Z04,2026-08-24T18:17:00
TSK-000084-4,ORD-000084,DC-16,STAGE,RBT-0358,QUEUED,QUEUED,DC-16-Z04,DC-16-Z08,2026-08-24T16:46:00
TSK-000085-1,ORD-000085,DC-15,MOVE,RBT-0612,QUEUED,QUEUED,DC-15-Z03,DC-15-Z08,2026-08-15T00:53:00
TSK-000085-2,ORD-000085,DC-15,REPLENISH,RBT-0630,BLOCKED,ASSIGNED,DC-15-Z02,DC-15-Z10,2026-08-14T23:24:00
TSK-000086-1,ORD-000086,DC-10,MOVE,RBT-0710,QUEUED,COMPLETE,DC-10-Z12,DC-10-Z11,2026-08-20T03:45:00
TSK-000086-2,ORD-000086,DC-10,STAGE,RBT-0455,COMPLETE,EXECUTING,DC-10-Z07,DC-10-Z08,2026-08-20T05:02:00
TSK-000087-1,ORD-000087,DC-06,MOVE,RBT-0607,COMPLETE,QUEUED,DC-06-Z05,DC-06-Z08,2026-08-01T08:33:00
TSK-000088-1,ORD-000088,DC-17,MOVE,RBT-0607,QUEUED,FAILED,DC-17-Z02,DC-17-Z04,2026-08-11T12:33:00
TSK-000088-2,ORD-000088,DC-17,PACK_FEED,RBT-0670,QUEUED,QUEUED,DC-17-Z06,DC-17-Z10,2026-08-11T11:42:00
TSK-000089-1,ORD-000089,DC-08,REPLENISH,RBT-0695,EXECUTING,ASSIGNED,DC-08-Z12,DC-08-Z06,2026-08-27T13:05:00
TSK-000089-2,ORD-000089,DC-08,PACK_FEED,RBT-0348,BLOCKED,FAILED,DC-08-Z12,DC-08-Z08,2026-08-27T12:43:00
TSK-000089-3,ORD-000089,DC-08,MOVE,RBT-0256,ASSIGNED,FAILED,DC-08-Z11,DC-08-Z09,2026-08-27T13:36:00
TSK-000089-4,ORD-000089,DC-08,PICK,RBT-0532,COMPLETE,ASSIGNED,DC-08-Z05,DC-08-Z06,2026-08-27T13:24:00
TSK-000090-1,ORD-000090,DC-13,REPLENISH,RBT-0458,ASSIGNED,FAILED,DC-13-Z03,DC-13-Z09,2026-09-02T19:25:00
TSK-000090-2,ORD-000090,DC-13,PACK_FEED,RBT-0696,COMPLETE,EXECUTING,DC-13-Z05,DC-13-Z04,2026-09-02T20:20:00
TSK-000091-1,ORD-000091,DC-03,REPLENISH,RBT-0055,EXECUTING,ASSIGNED,DC-03-Z08,DC-03-Z08,2026-08-04T10:07:00
TSK-000091-2,ORD-000091,DC-03,PACK_FEED,RBT-0099,EXECUTING,EXECUTING,DC-03-Z12,DC-03-Z04,2026-08-04T09:39:00
TSK-000091-3,ORD-000091,DC-03,STAGE,RBT-0197,BLOCKED,QUEUED,DC-03-Z08,DC-03-Z07,2026-08-04T08:49:00
TSK-000091-4,ORD-000091,DC-03,REPLENISH,RBT-0430,QUEUED,QUEUED,DC-03-Z03,DC-03-Z07,2026-08-04T08:49:00
TSK-000092-1,ORD-000092,DC-07,REPLENISH,RBT-0098,ASSIGNED,COMPLETE,DC-07-Z10,DC-07-Z09,2026-08-13T17:43:00
TSK-000093-1,ORD-000093,DC-15,REPLENISH,RBT-0661,QUEUED,ASSIGNED,DC-15-Z04,DC-15-Z08,2026-08-06T15:59:00
TSK-000094-1,ORD-000094,DC-10,PACK_FEED,RBT-0361,EXECUTING,ASSIGNED,DC-10-Z11,DC-10-Z03,2026-08-29T17:48:00
TSK-000094-2,ORD-000094,DC-10,REPLENISH,RBT-0466,EXECUTING,FAILED,DC-10-Z11,DC-10-Z02,2026-08-29T18:47:00
TSK-000094-3,ORD-000094,DC-10,PICK,RBT-0682,COMPLETE,QUEUED,DC-10-Z07,DC-10-Z02,2026-08-29T18:08:00
TSK-000095-1,ORD-000095,DC-04,PICK,RBT-0205,BLOCKED,QUEUED,DC-04-Z01,DC-04-Z03,2026-08-02T15:50:00
TSK-000095-2,ORD-000095,DC-04,MOVE,RBT-0307,EXECUTING,EXECUTING,DC-04-Z06,DC-04-Z01,2026-08-02T15:38:00
TSK-000095-3,ORD-000095,DC-04,PACK_FEED,RBT-0396,ASSIGNED,COMPLETE,DC-04-Z01,DC-04-Z11,2026-08-02T15:43:00
TSK-000095-4,ORD-000095,DC-04,PACK_FEED,RBT-0121,EXECUTING,COMPLETE,DC-04-Z07,DC-04-Z11,2026-08-02T17:31:00
TSK-000096-1,ORD-000096,DC-14,MOVE,RBT-0274,BLOCKED,EXECUTING,DC-14-Z08,DC-14-Z11,2026-08-08T21:15:00
TSK-000096-2,ORD-000096,DC-14,REPLENISH,RBT-0615,ASSIGNED,FAILED,DC-14-Z08,DC-14-Z04,2026-08-08T21:47:00
TSK-000096-3,ORD-000096,DC-14,PICK,RBT-0533,ASSIGNED,COMPLETE,DC-14-Z01,DC-14-Z04,2026-08-08T22:09:00
TSK-000097-1,ORD-000097,DC-10,STAGE,RBT-0416,BLOCKED,QUEUED,DC-10-Z08,DC-10-Z07,2026-08-30T10:51:00
TSK-000097-2,ORD-000097,DC-10,MOVE,RBT-0431,QUEUED,FAILED,DC-10-Z08,DC-10-Z07,2026-08-30T11:30:00
TSK-000097-3,ORD-000097,DC-10,MOVE,RBT-0053,EXECUTING,ASSIGNED,DC-10-Z11,DC-10-Z07,2026-08-30T10:29:00
TSK-000097-4,ORD-000097,DC-10,REPLENISH,RBT-0490,ASSIGNED,EXECUTING,DC-10-Z12,DC-10-Z02,2026-08-30T11:28:00
TSK-000098-1,ORD-000098,DC-09,REPLENISH,RBT-0468,COMPLETE,QUEUED,DC-09-Z10,DC-09-Z03,2026-08-23T07:17:00
TSK-000098-2,ORD-000098,DC-09,PACK_FEED,RBT-0140,BLOCKED,ASSIGNED,DC-09-Z04,DC-09-Z05,2026-08-23T07:33:00
TSK-000099-1,ORD-000099,DC-07,MOVE,RBT-0316,QUEUED,FAILED,DC-07-Z01,DC-07-Z04,2026-08-28T01:51:00
TSK-000099-2,ORD-000099,DC-07,PICK,RBT-0432,QUEUED,EXECUTING,DC-07-Z06,DC-07-Z09,2026-08-28T03:27:00
TSK-000099-3,ORD-000099,DC-07,STAGE,RBT-0611,COMPLETE,EXECUTING,DC-07-Z03,DC-07-Z11,2026-08-28T02:55:00
TSK-000099-4,ORD-000099,DC-07,PICK,RBT-0414,QUEUED,FAILED,DC-07-Z08,DC-07-Z07,2026-08-28T02:17:00
TSK-000100-1,ORD-000100,DC-11,STAGE,RBT-0204,EXECUTING,QUEUED,DC-11-Z02,DC-11-Z03,2026-08-01T09:08:00
TSK-000100-2,ORD-000100,DC-11,MOVE,RBT-0665,BLOCKED,COMPLETE,DC-11-Z11,DC-11-Z02,2026-08-01T09:47:00
TSK-000100-3,ORD-000100,DC-11,STAGE,RBT-0658,COMPLETE,QUEUED,DC-11-Z06,DC-11-Z01,2026-08-01T09:30:00
TSK-000101-1,ORD-000101,DC-14,REPLENISH,RBT-0695,COMPLETE,COMPLETE,DC-14-Z01,DC-14-Z06,2026-08-22T13:32:00
TSK-000101-2,ORD-000101,DC-14,REPLENISH,RBT-0234,COMPLETE,ASSIGNED,DC-14-Z10,DC-14-Z01,2026-08-22T13:39:00
TSK-000101-3,ORD-000101,DC-14,STAGE,RBT-0528,COMPLETE,COMPLETE,DC-14-Z02,DC-14-Z07,2026-08-22T12:00:00
TSK-000102-1,ORD-000102,DC-06,MOVE,RBT-0293,ASSIGNED,EXECUTING,DC-06-Z07,DC-06-Z07,2026-09-04T14:48:00
TSK-000102-2,ORD-000102,DC-06,MOVE,RBT-0209,QUEUED,ASSIGNED,DC-06-Z06,DC-06-Z12,2026-09-04T14:28:00
TSK-000102-3,ORD-000102,DC-06,MOVE,RBT-0375,ASSIGNED,QUEUED,DC-06-Z07,DC-06-Z10,2026-09-04T15:36:00
TSK-000102-4,ORD-000102,DC-06,PICK,RBT-0175,ASSIGNED,FAILED,DC-06-Z04,DC-06-Z12,2026-09-04T14:38:00
TSK-000103-1,ORD-000103,DC-04,MOVE,RBT-0709,QUEUED,QUEUED,DC-04-Z10,DC-04-Z03,2026-08-27T12:40:00
TSK-000104-1,ORD-000104,DC-04,MOVE,RBT-0021,QUEUED,FAILED,DC-04-Z03,DC-04-Z11,2026-08-18T23:28:00
TSK-000105-1,ORD-000105,DC-15,PACK_FEED,RBT-0047,EXECUTING,ASSIGNED,DC-15-Z06,DC-15-Z06,2026-08-04T11:25:00
TSK-000105-2,ORD-000105,DC-15,MOVE,RBT-0341,QUEUED,QUEUED,DC-15-Z07,DC-15-Z10,2026-08-04T12:31:00
TSK-000105-3,ORD-000105,DC-15,STAGE,RBT-0146,BLOCKED,COMPLETE,DC-15-Z02,DC-15-Z07,2026-08-04T11:44:00
TSK-000106-1,ORD-000106,DC-12,MOVE,RBT-0203,ASSIGNED,ASSIGNED,DC-12-Z12,DC-12-Z05,2026-08-11T00:57:00
TSK-000107-1,ORD-000107,DC-01,REPLENISH,RBT-0646,COMPLETE,QUEUED,DC-01-Z02,DC-01-Z06,2026-08-18T09:23:00
TSK-000107-2,ORD-000107,DC-01,PICK,RBT-0679,COMPLETE,EXECUTING,DC-01-Z05,DC-01-Z09,2026-08-18T10:05:00
TSK-000108-1,ORD-000108,DC-02,STAGE,RBT-0440,ASSIGNED,QUEUED,DC-02-Z11,DC-02-Z07,2026-08-30T02:48:00
TSK-000109-1,ORD-000109,DC-01,PICK,RBT-0690,BLOCKED,ASSIGNED,DC-01-Z07,DC-01-Z10,2026-08-18T12:31:00
TSK-000109-2,ORD-000109,DC-01,REPLENISH,RBT-0700,COMPLETE,ASSIGNED,DC-01-Z09,DC-01-Z06,2026-08-18T10:50:00
TSK-000109-3,ORD-000109,DC-01,PICK,RBT-0473,QUEUED,EXECUTING,DC-01-Z11,DC-01-Z04,2026-08-18T12:41:00
TSK-000110-1,ORD-000110,DC-02,PICK,RBT-0362,ASSIGNED,EXECUTING,DC-02-Z03,DC-02-Z03,2026-08-22T23:47:00
TSK-000110-2,ORD-000110,DC-02,MOVE,RBT-0408,ASSIGNED,FAILED,DC-02-Z05,DC-02-Z12,2026-08-22T23:30:00
TSK-000111-1,ORD-000111,DC-18,PACK_FEED,RBT-0213,ASSIGNED,QUEUED,DC-18-Z05,DC-18-Z04,2026-08-10T02:24:00
TSK-000111-2,ORD-000111,DC-18,PACK_FEED,RBT-0598,COMPLETE,EXECUTING,DC-18-Z08,DC-18-Z05,2026-08-10T04:03:00
TSK-000112-1,ORD-000112,DC-14,PACK_FEED,RBT-0201,ASSIGNED,EXECUTING,DC-14-Z06,DC-14-Z10,2026-08-25T00:48:00
TSK-000112-2,ORD-000112,DC-14,REPLENISH,RBT-0264,COMPLETE,EXECUTING,DC-14-Z01,DC-14-Z01,2026-08-25T00:42:00
TSK-000112-3,ORD-000112,DC-14,PACK_FEED,RBT-0286,BLOCKED,FAILED,DC-14-Z10,DC-14-Z08,2026-08-25T01:44:00
TSK-000113-1,ORD-000113,DC-18,PACK_FEED,RBT-0394,QUEUED,EXECUTING,DC-18-Z05,DC-18-Z12,2026-08-20T12:10:00
TSK-000114-1,ORD-000114,DC-09,MOVE,RBT-0626,EXECUTING,ASSIGNED,DC-09-Z09,DC-09-Z08,2026-08-14T13:06:00
TSK-000114-2,ORD-000114,DC-09,PICK,RBT-0448,EXECUTING,ASSIGNED,DC-09-Z07,DC-09-Z09,2026-08-14T13:37:00
TSK-000114-3,ORD-000114,DC-09,PACK_FEED,RBT-0056,BLOCKED,QUEUED,DC-09-Z09,DC-09-Z12,2026-08-14T13:12:00
TSK-000114-4,ORD-000114,DC-09,MOVE,RBT-0151,COMPLETE,EXECUTING,DC-09-Z12,DC-09-Z10,2026-08-14T13:17:00
TSK-000115-1,ORD-000115,DC-14,PACK_FEED,RBT-0281,EXECUTING,COMPLETE,DC-14-Z10,DC-14-Z11,2026-08-24T02:22:00
TSK-000116-1,ORD-000116,DC-09,PACK_FEED,RBT-0079,EXECUTING,FAILED,DC-09-Z03,DC-09-Z07,2026-09-01T20:25:00
TSK-000116-2,ORD-000116,DC-09,MOVE,RBT-0248,QUEUED,EXECUTING,DC-09-Z08,DC-09-Z10,2026-09-01T21:00:00
TSK-000117-1,ORD-000117,DC-12,PACK_FEED,RBT-0289,BLOCKED,QUEUED,DC-12-Z02,DC-12-Z02,2026-08-26T05:38:00
TSK-000117-2,ORD-000117,DC-12,PACK_FEED,RBT-0653,EXECUTING,EXECUTING,DC-12-Z09,DC-12-Z12,2026-08-26T06:48:00
TSK-000118-1,ORD-000118,DC-16,REPLENISH,RBT-0537,BLOCKED,EXECUTING,DC-16-Z05,DC-16-Z08,2026-08-21T17:25:00
TSK-000119-1,ORD-000119,DC-17,STAGE,RBT-0180,COMPLETE,FAILED,DC-17-Z03,DC-17-Z05,2026-08-25T09:36:00
TSK-000119-2,ORD-000119,DC-17,MOVE,RBT-0622,QUEUED,COMPLETE,DC-17-Z04,DC-17-Z10,2026-08-25T10:17:00
TSK-000119-3,ORD-000119,DC-17,REPLENISH,RBT-0021,COMPLETE,COMPLETE,DC-17-Z07,DC-17-Z01,2026-08-25T10:26:00
TSK-000120-1,ORD-000120,DC-01,STAGE,RBT-0314,ASSIGNED,COMPLETE,DC-01-Z06,DC-01-Z03,2026-08-10T00:27:00
TSK-000120-2,ORD-000120,DC-01,MOVE,RBT-0569,ASSIGNED,QUEUED,DC-01-Z06,DC-01-Z08,2026-08-10T00:00:00
TSK-000121-1,ORD-000121,DC-16,PICK,RBT-0487,BLOCKED,COMPLETE,DC-16-Z06,DC-16-Z12,2026-08-17T18:20:00
TSK-000121-2,ORD-000121,DC-16,REPLENISH,RBT-0629,EXECUTING,FAILED,DC-16-Z02,DC-16-Z12,2026-08-17T17:03:00
TSK-000121-3,ORD-000121,DC-16,PACK_FEED,RBT-0392,BLOCKED,EXECUTING,DC-16-Z09,DC-16-Z04,2026-08-17T16:49:00
TSK-000121-4,ORD-000121,DC-16,STAGE,RBT-0034,BLOCKED,ASSIGNED,DC-16-Z01,DC-16-Z06,2026-08-17T18:04:00
TSK-000122-1,ORD-000122,DC-18,PICK,RBT-0202,QUEUED,COMPLETE,DC-18-Z10,DC-18-Z04,2026-08-20T06:51:00
TSK-000123-1,ORD-000123,DC-18,PACK_FEED,RBT-0387,EXECUTING,COMPLETE,DC-18-Z09,DC-18-Z09,2026-09-04T07:32:00
TSK-000123-2,ORD-000123,DC-18,MOVE,RBT-0158,COMPLETE,ASSIGNED,DC-18-Z12,DC-18-Z04,2026-09-04T08:02:00
TSK-000123-3,ORD-000123,DC-18,REPLENISH,RBT-0392,COMPLETE,COMPLETE,DC-18-Z09,DC-18-Z07,2026-09-04T08:02:00
TSK-000123-4,ORD-000123,DC-18,PACK_FEED,RBT-0492,BLOCKED,QUEUED,DC-18-Z01,DC-18-Z02,2026-09-04T08:57:00
TSK-000124-1,ORD-000124,DC-14,PACK_FEED,RBT-0678,EXECUTING,COMPLETE,DC-14-Z06,DC-14-Z03,2026-08-18T09:17:00
TSK-000124-2,ORD-000124,DC-14,MOVE,RBT-0116,EXECUTING,QUEUED,DC-14-Z09,DC-14-Z12,2026-08-18T09:52:00
TSK-000125-1,ORD-000125,DC-01,REPLENISH,RBT-0673,EXECUTING,QUEUED,DC-01-Z09,DC-01-Z11,2026-09-04T21:18:00
TSK-000125-2,ORD-000125,DC-01,STAGE,RBT-0710,COMPLETE,EXECUTING,DC-01-Z05,DC-01-Z06,2026-09-04T20:16:00
TSK-000126-1,ORD-000126,DC-03,PACK_FEED,RBT-0585,COMPLETE,QUEUED,DC-03-Z07,DC-03-Z01,2026-08-09T22:34:00
TSK-000126-2,ORD-000126,DC-03,PICK,RBT-0315,EXECUTING,ASSIGNED,DC-03-Z09,DC-03-Z05,2026-08-09T22:01:00
TSK-000126-3,ORD-000126,DC-03,PACK_FEED,RBT-0106,EXECUTING,COMPLETE,DC-03-Z08,DC-03-Z01,2026-08-09T22:14:00
TSK-000126-4,ORD-000126,DC-03,PACK_FEED,RBT-0538,EXECUTING,FAILED,DC-03-Z07,DC-03-Z01,2026-08-09T22:16:00
TSK-000127-1,ORD-000127,DC-12,STAGE,RBT-0484,QUEUED,EXECUTING,DC-12-Z08,DC-12-Z05,2026-08-21T22:55:00
TSK-000127-2,ORD-000127,DC-12,REPLENISH,RBT-0423,ASSIGNED,EXECUTING,DC-12-Z02,DC-12-Z06,2026-08-21T23:35:00
TSK-000127-3,ORD-000127,DC-12,REPLENISH,RBT-0604,ASSIGNED,QUEUED,DC-12-Z05,DC-12-Z09,2026-08-21T23:06:00
TSK-000127-4,ORD-000127,DC-12,PICK,RBT-0420,ASSIGNED,FAILED,DC-12-Z09,DC-12-Z03,2026-08-22T00:35:00
TSK-000128-1,ORD-000128,DC-12,MOVE,RBT-0197,EXECUTING,QUEUED,DC-12-Z07,DC-12-Z04,2026-08-18T12:13:00
TSK-000128-2,ORD-000128,DC-12,REPLENISH,RBT-0424,BLOCKED,COMPLETE,DC-12-Z11,DC-12-Z06,2026-08-18T10:44:00
TSK-000129-1,ORD-000129,DC-18,REPLENISH,RBT-0373,EXECUTING,QUEUED,DC-18-Z07,DC-18-Z02,2026-08-18T21:39:00
TSK-000130-1,ORD-000130,DC-01,MOVE,RBT-0247,QUEUED,EXECUTING,DC-01-Z06,DC-01-Z04,2026-08-03T14:17:00
TSK-000130-2,ORD-000130,DC-01,REPLENISH,RBT-0497,EXECUTING,EXECUTING,DC-01-Z10,DC-01-Z11,2026-08-03T13:53:00
TSK-000130-3,ORD-000130,DC-01,PACK_FEED,RBT-0423,EXECUTING,ASSIGNED,DC-01-Z06,DC-01-Z04,2026-08-03T14:18:00
TSK-000130-4,ORD-000130,DC-01,MOVE,RBT-0283,COMPLETE,COMPLETE,DC-01-Z07,DC-01-Z05,2026-08-03T13:05:00
TSK-000131-1,ORD-000131,DC-09,PACK_FEED,RBT-0063,ASSIGNED,QUEUED,DC-09-Z01,DC-09-Z06,2026-08-08T09:59:00
TSK-000131-2,ORD-000131,DC-09,PICK,RBT-0190,COMPLETE,FAILED,DC-09-Z05,DC-09-Z08,2026-08-08T09:45:00
TSK-000131-3,ORD-000131,DC-09,MOVE,RBT-0351,BLOCKED,QUEUED,DC-09-Z11,DC-09-Z05,2026-08-08T10:32:00
TSK-000132-1,ORD-000132,DC-02,REPLENISH,RBT-0492,QUEUED,ASSIGNED,DC-02-Z05,DC-02-Z10,2026-08-23T04:36:00
TSK-000133-1,ORD-000133,DC-03,REPLENISH,RBT-0008,QUEUED,COMPLETE,DC-03-Z06,DC-03-Z01,2026-08-22T23:47:00
TSK-000133-2,ORD-000133,DC-03,MOVE,RBT-0186,EXECUTING,QUEUED,DC-03-Z07,DC-03-Z03,2026-08-22T23:27:00
TSK-000133-3,ORD-000133,DC-03,PACK_FEED,RBT-0061,BLOCKED,FAILED,DC-03-Z07,DC-03-Z11,2026-08-22T23:26:00
TSK-000134-1,ORD-000134,DC-11,STAGE,RBT-0637,ASSIGNED,QUEUED,DC-11-Z04,DC-11-Z11,2026-08-07T07:42:00
TSK-000134-2,ORD-000134,DC-11,PACK_FEED,RBT-0271,BLOCKED,ASSIGNED,DC-11-Z04,DC-11-Z09,2026-08-07T07:01:00
TSK-000134-3,ORD-000134,DC-11,PACK_FEED,RBT-0447,COMPLETE,QUEUED,DC-11-Z06,DC-11-Z12,2026-08-07T07:46:00
TSK-000135-1,ORD-000135,DC-10,PICK,RBT-0034,COMPLETE,FAILED,DC-10-Z08,DC-10-Z02,2026-08-09T04:22:00
TSK-000135-2,ORD-000135,DC-10,REPLENISH,RBT-0180,COMPLETE,ASSIGNED,DC-10-Z03,DC-10-Z11,2026-08-09T04:44:00
TSK-000135-3,ORD-000135,DC-10,STAGE,RBT-0596,ASSIGNED,EXECUTING,DC-10-Z04,DC-10-Z07,2026-08-09T04:40:00
TSK-000135-4,ORD-000135,DC-10,PACK_FEED,RBT-0686,COMPLETE,EXECUTING,DC-10-Z05,DC-10-Z11,2026-08-09T05:45:00
TSK-000136-1,ORD-000136,DC-06,PICK,RBT-0319,BLOCKED,EXECUTING,DC-06-Z11,DC-06-Z03,2026-08-31T20:52:00
TSK-000136-2,ORD-000136,DC-06,REPLENISH,RBT-0312,QUEUED,COMPLETE,DC-06-Z07,DC-06-Z12,2026-08-31T19:50:00
