warehouse_id,event_id,event_time,event_type,zone,severity,resolved,source
DC-14,SAFE-DC-14-019,2026-08-16T15:57:00,E_STOP,DC-14-Z08,MEDIUM,Y,FLEET
DC-14,SAFE-DC-14-020,2026-08-17T17:15:00,MANUAL_OVERRIDE,DC-14-Z12,HIGH,N,FLEET
DC-14,SAFE-DC-14-021,2026-08-27T18:34:00,E_STOP,DC-14-Z12,LOW,N,SAFETY_PLC
DC-14,SAFE-DC-14-022,2026-08-16T23:41:00,MANUAL_OVERRIDE,DC-14-Z07,CRITICAL,Y,FLEET
DC-14,SAFE-DC-14-023,2026-09-04T00:45:00,NEAR_MISS,DC-14-Z02,LOW,Y,OPERATOR
DC-14,SAFE-DC-14-024,2026-09-03T11:17:00,MANUAL_OVERRIDE,DC-14-Z11,LOW,Y,VISION
DC-14,SAFE-DC-14-025,2026-08-23T03:25:00,SCANNER_FAULT,DC-14-Z04,LOW,Y,FLEET
DC-14,SAFE-DC-14-026,2026-08-28T13:01:00,SPEED_REDUCTION,DC-14-Z10,CRITICAL,Y,OPERATOR
DC-14,SAFE-DC-14-027,2026-08-04T08:28:00,SPEED_REDUCTION,DC-14-Z07,MEDIUM,Y,SAFETY_PLC
DC-14,SAFE-DC-14-028,2026-09-04T01:21:00,SPEED_REDUCTION,DC-14-Z11,MEDIUM,Y,OPERATOR
DC-14,SAFE-DC-14-029,2026-08-17T07:31:00,E_STOP,DC-14-Z01,CRITICAL,Y,FLEET
DC-14,SAFE-DC-14-030,2026-08-03T03:40:00,E_STOP,DC-14-Z09,MEDIUM,Y,OPERATOR
DC-14,SAFE-DC-14-031,2026-08-21T20:45:00,ZONE_BREACH,DC-14-Z06,LOW,Y,FLEET
DC-14,SAFE-DC-14-032,2026-08-05T17:33:00,E_STOP,DC-14-Z10,HIGH,Y,VISION
DC-14,SAFE-DC-14-033,2026-08-20T04:52:00,NEAR_MISS,DC-14-Z09,HIGH,Y,OPERATOR
DC-14,SAFE-DC-14-034,2026-08-13T04:21:00,SCANNER_FAULT,DC-14-Z09,MEDIUM,N,VISION
DC-14,SAFE-DC-14-035,2026-08-08T04:46:00,ZONE_BREACH,DC-14-Z01,MEDIUM,Y,SAFETY_PLC
DC-14,SAFE-DC-14-036,2026-08-24T10:23:00,MANUAL_OVERRIDE,DC-14-Z08,HIGH,Y,OPERATOR
DC-14,SAFE-DC-14-037,2026-08-11T16:19:00,MANUAL_OVERRIDE,DC-14-Z08,HIGH,Y,OPERATOR
DC-14,SAFE-DC-14-038,2026-08-29T03:40:00,E_STOP,DC-14-Z02,HIGH,Y,SAFETY_PLC
DC-14,SAFE-DC-14-039,2026-08-04T18:28:00,E_STOP,DC-14-Z06,CRITICAL,Y,SAFETY_PLC
DC-14,SAFE-DC-14-040,2026-08-27T13:36:00,E_STOP,DC-14-Z02,LOW,Y,VISION
DC-14,SAFE-DC-14-041,2026-08-11T17:46:00,NEAR_MISS,DC-14-Z11,HIGH,Y,FLEET
DC-14,SAFE-DC-14-042,2026-08-16T01:58:00,SPEED_REDUCTION,DC-14-Z09,MEDIUM,Y,OPERATOR
DC-14,SAFE-DC-14-043,2026-08-02T03:20:00,E_STOP,DC-14-Z03,CRITICAL,Y,FLEET
DC-14,SAFE-DC-14-044,2026-08-06T19:40:00,MANUAL_OVERRIDE,DC-14-Z07,LOW,Y,OPERATOR
DC-14,SAFE-DC-14-045,2026-08-19T00:43:00,SCANNER_FAULT,DC-14-Z02,CRITICAL,Y,SAFETY_PLC
DC-14,SAFE-DC-14-046,2026-08-04T23:43:00,SPEED_REDUCTION,DC-14-Z04,MEDIUM,N,FLEET
DC-14,SAFE-DC-14-047,2026-08-22T02:15:00,SPEED_REDUCTION,DC-14-Z10,MEDIUM,Y,VISION
DC-14,SAFE-DC-14-048,2026-08-09T10:31:00,MANUAL_OVERRIDE,DC-14-Z11,MEDIUM,Y,VISION
DC-14,SAFE-DC-14-049,2026-08-16T19:12:00,MANUAL_OVERRIDE,DC-14-Z01,MEDIUM,Y,VISION
DC-14,SAFE-DC-14-050,2026-08-27T17:10:00,SPEED_REDUCTION,DC-14-Z06,CRITICAL,Y,FLEET
DC-14,SAFE-DC-14-051,2026-08-20T10:34:00,ZONE_BREACH,DC-14-Z09,HIGH,Y,VISION
DC-14,SAFE-DC-14-052,2026-08-03T15:08:00,SCANNER_FAULT,DC-14-Z12,LOW,Y,FLEET
DC-14,SAFE-DC-14-053,2026-09-01T12:16:00,SCANNER_FAULT,DC-14-Z10,CRITICAL,Y,OPERATOR
DC-14,SAFE-DC-14-054,2026-08-20T18:32:00,MANUAL_OVERRIDE,DC-14-Z09,MEDIUM,Y,SAFETY_PLC
DC-14,SAFE-DC-14-055,2026-08-23T08:00:00,E_STOP,DC-14-Z07,CRITICAL,Y,FLEET
DC-14,SAFE-DC-14-056,2026-08-04T12:51:00,E_STOP,DC-14-Z01,HIGH,Y,OPERATOR
DC-14,SAFE-DC-14-057,2026-08-31T15:01:00,SCANNER_FAULT,DC-14-Z04,MEDIUM,Y,SAFETY_PLC
DC-14,SAFE-DC-14-058,2026-08-10T09:39:00,ZONE_BREACH,DC-14-Z01,MEDIUM,Y,SAFETY_PLC
DC-14,SAFE-DC-14-059,2026-08-13T08:51:00,SPEED_REDUCTION,DC-14-Z09,CRITICAL,Y,SAFETY_PLC
DC-14,SAFE-DC-14-060,2026-09-02T13:48:00,E_STOP,DC-14-Z08,CRITICAL,N,FLEET
DC-14,SAFE-DC-14-061,2026-08-20T03:21:00,NEAR_MISS,DC-14-Z07,LOW,Y,VISION
DC-14,SAFE-DC-14-062,2026-08-10T03:53:00,NEAR_MISS,DC-14-Z06,HIGH,Y,FLEET
DC-14,SAFE-DC-14-063,2026-08-18T21:18:00,E_STOP,DC-14-Z02,MEDIUM,Y,SAFETY_PLC
DC-14,SAFE-DC-14-064,2026-08-15T08:42:00,E_STOP,DC-14-Z10,MEDIUM,Y,VISION
DC-15,SAFE-DC-15-000,2026-08-07T05:30:00,ZONE_BREACH,DC-15-Z08,MEDIUM,Y,OPERATOR
DC-15,SAFE-DC-15-001,2026-08-21T07:58:00,E_STOP,DC-15-Z04,HIGH,Y,SAFETY_PLC
DC-15,SAFE-DC-15-002,2026-08-18T08:12:00,SCANNER_FAULT,DC-15-Z07,MEDIUM,Y,FLEET
DC-15,SAFE-DC-15-003,2026-08-02T15:20:00,MANUAL_OVERRIDE,DC-15-Z07,HIGH,N,VISION
DC-15,SAFE-DC-15-004,2026-08-17T19:37:00,NEAR_MISS,DC-15-Z05,LOW,Y,OPERATOR
DC-15,SAFE-DC-15-005,2026-08-31T11:07:00,SCANNER_FAULT,DC-15-Z01,HIGH,Y,VISION
DC-15,SAFE-DC-15-006,2026-08-21T22:28:00,SCANNER_FAULT,DC-15-Z05,MEDIUM,Y,VISION
DC-15,SAFE-DC-15-007,2026-08-02T10:26:00,MANUAL_OVERRIDE,DC-15-Z06,LOW,Y,FLEET
DC-15,SAFE-DC-15-008,2026-08-27T13:57:00,MANUAL_OVERRIDE,DC-15-Z06,LOW,Y,SAFETY_PLC
DC-15,SAFE-DC-15-009,2026-08-12T09:52:00,ZONE_BREACH,DC-15-Z05,LOW,Y,FLEET
DC-15,SAFE-DC-15-010,2026-08-13T10:57:00,SCANNER_FAULT,DC-15-Z11,LOW,Y,OPERATOR
DC-15,SAFE-DC-15-011,2026-08-25T23:32:00,NEAR_MISS,DC-15-Z05,MEDIUM,N,FLEET
DC-15,SAFE-DC-15-012,2026-08-25T14:04:00,SCANNER_FAULT,DC-15-Z01,MEDIUM,Y,FLEET
DC-15,SAFE-DC-15-013,2026-08-08T06:37:00,SPEED_REDUCTION,DC-15-Z03,LOW,Y,VISION
DC-15,SAFE-DC-15-014,2026-08-30T21:07:00,MANUAL_OVERRIDE,DC-15-Z10,LOW,Y,OPERATOR
DC-15,SAFE-DC-15-015,2026-08-05T12:43:00,E_STOP,DC-15-Z02,LOW,Y,OPERATOR
DC-15,SAFE-DC-15-016,2026-08-18T07:52:00,SCANNER_FAULT,DC-15-Z07,HIGH,N,OPERATOR
DC-15,SAFE-DC-15-017,2026-08-23T06:04:00,SCANNER_FAULT,DC-15-Z09,CRITICAL,Y,SAFETY_PLC
DC-15,SAFE-DC-15-018,2026-08-03T22:58:00,NEAR_MISS,DC-15-Z08,LOW,Y,SAFETY_PLC
DC-15,SAFE-DC-15-019,2026-08-22T23:34:00,NEAR_MISS,DC-15-Z01,LOW,Y,FLEET
DC-15,SAFE-DC-15-020,2026-09-04T21:37:00,MANUAL_OVERRIDE,DC-15-Z08,HIGH,Y,SAFETY_PLC
DC-15,SAFE-DC-15-021,2026-08-10T15:48:00,SPEED_REDUCTION,DC-15-Z08,MEDIUM,Y,FLEET
DC-15,SAFE-DC-15-022,2026-08-17T00:05:00,SCANNER_FAULT,DC-15-Z09,LOW,Y,OPERATOR
DC-15,SAFE-DC-15-023,2026-08-02T04:22:00,ZONE_BREACH,DC-15-Z05,HIGH,Y,OPERATOR
DC-15,SAFE-DC-15-024,2026-08-08T14:00:00,NEAR_MISS,DC-15-Z03,CRITICAL,Y,FLEET
DC-15,SAFE-DC-15-025,2026-08-02T10:41:00,ZONE_BREACH,DC-15-Z06,MEDIUM,N,SAFETY_PLC
DC-15,SAFE-DC-15-026,2026-08-12T12:29:00,SPEED_REDUCTION,DC-15-Z05,MEDIUM,Y,VISION
DC-15,SAFE-DC-15-027,2026-08-23T22:23:00,ZONE_BREACH,DC-15-Z04,CRITICAL,N,OPERATOR
DC-15,SAFE-DC-15-028,2026-08-10T01:15:00,SCANNER_FAULT,DC-15-Z03,LOW,Y,SAFETY_PLC
DC-15,SAFE-DC-15-029,2026-08-09T11:44:00,NEAR_MISS,DC-15-Z04,LOW,Y,FLEET
DC-15,SAFE-DC-15-030,2026-09-01T07:09:00,ZONE_BREACH,DC-15-Z08,MEDIUM,Y,OPERATOR
DC-15,SAFE-DC-15-031,2026-08-20T10:32:00,ZONE_BREACH,DC-15-Z01,CRITICAL,Y,OPERATOR
DC-15,SAFE-DC-15-032,2026-08-10T01:03:00,SCANNER_FAULT,DC-15-Z04,MEDIUM,Y,SAFETY_PLC
DC-15,SAFE-DC-15-033,2026-08-26T11:09:00,MANUAL_OVERRIDE,DC-15-Z09,CRITICAL,N,VISION
DC-15,SAFE-DC-15-034,2026-08-10T17:20:00,NEAR_MISS,DC-15-Z01,LOW,Y,FLEET
DC-15,SAFE-DC-15-035,2026-08-27T07:32:00,SPEED_REDUCTION,DC-15-Z03,HIGH,N,SAFETY_PLC
DC-15,SAFE-DC-15-036,2026-08-16T23:51:00,SPEED_REDUCTION,DC-15-Z09,LOW,N,SAFETY_PLC
DC-15,SAFE-DC-15-037,2026-08-19T02:39:00,NEAR_MISS,DC-15-Z09,HIGH,Y,SAFETY_PLC
DC-15,SAFE-DC-15-038,2026-08-21T06:34:00,SPEED_REDUCTION,DC-15-Z06,HIGH,Y,OPERATOR
DC-15,SAFE-DC-15-039,2026-08-23T01:23:00,SPEED_REDUCTION,DC-15-Z08,HIGH,Y,SAFETY_PLC
DC-15,SAFE-DC-15-040,2026-08-19T18:01:00,NEAR_MISS,DC-15-Z04,CRITICAL,Y,SAFETY_PLC
DC-15,SAFE-DC-15-041,2026-08-01T16:42:00,MANUAL_OVERRIDE,DC-15-Z07,LOW,Y,FLEET
DC-15,SAFE-DC-15-042,2026-08-25T19:03:00,MANUAL_OVERRIDE,DC-15-Z01,CRITICAL,Y,VISION
DC-15,SAFE-DC-15-043,2026-09-04T15:42:00,NEAR_MISS,DC-15-Z01,CRITICAL,Y,FLEET
DC-15,SAFE-DC-15-044,2026-08-16T03:09:00,NEAR_MISS,DC-15-Z10,HIGH,Y,SAFETY_PLC
DC-15,SAFE-DC-15-045,2026-08-02T18:52:00,SPEED_REDUCTION,DC-15-Z04,LOW,Y,FLEET
DC-15,SAFE-DC-15-046,2026-08-25T13:09:00,MANUAL_OVERRIDE,DC-15-Z03,CRITICAL,Y,SAFETY_PLC
DC-15,SAFE-DC-15-047,2026-08-12T02:11:00,MANUAL_OVERRIDE,DC-15-Z12,HIGH,Y,OPERATOR
DC-15,SAFE-DC-15-048,2026-08-02T02:48:00,NEAR_MISS,DC-15-Z09,MEDIUM,N,OPERATOR
DC-15,SAFE-DC-15-049,2026-08-04T11:48:00,MANUAL_OVERRIDE,DC-15-Z06,MEDIUM,Y,SAFETY_PLC
DC-15,SAFE-DC-15-050,2026-08-22T00:52:00,MANUAL_OVERRIDE,DC-15-Z01,HIGH,Y,FLEET
DC-15,SAFE-DC-15-051,2026-08-21T01:42:00,E_STOP,DC-15-Z03,HIGH,Y,VISION
DC-15,SAFE-DC-15-052,2026-09-03T22:40:00,MANUAL_OVERRIDE,DC-15-Z10,CRITICAL,Y,SAFETY_PLC
DC-15,SAFE-DC-15-053,2026-08-05T23:04:00,E_STOP,DC-15-Z05,CRITICAL,Y,FLEET
DC-15,SAFE-DC-15-054,2026-08-29T09:15:00,ZONE_BREACH,DC-15-Z03,CRITICAL,N,OPERATOR
DC-15,SAFE-DC-15-055,2026-08-17T05:00:00,E_STOP,DC-15-Z11,HIGH,Y,OPERATOR
DC-15,SAFE-DC-15-056,2026-08-26T13:47:00,E_STOP,DC-15-Z10,CRITICAL,Y,FLEET
DC-15,SAFE-DC-15-057,2026-08-07T00:44:00,SPEED_REDUCTION,DC-15-Z04,HIGH,Y,SAFETY_PLC
DC-15,SAFE-DC-15-058,2026-09-04T15:55:00,SPEED_REDUCTION,DC-15-Z09,CRITICAL,Y,SAFETY_PLC
DC-15,SAFE-DC-15-059,2026-08-16T17:00:00,NEAR_MISS,DC-15-Z07,LOW,Y,SAFETY_PLC
DC-15,SAFE-DC-15-060,2026-08-07T02:18:00,NEAR_MISS,DC-15-Z05,MEDIUM,Y,SAFETY_PLC
DC-15,SAFE-DC-15-061,2026-08-08T23:22:00,SPEED_REDUCTION,DC-15-Z03,HIGH,Y,OPERATOR
DC-15,SAFE-DC-15-062,2026-08-03T18:20:00,ZONE_BREACH,DC-15-Z09,MEDIUM,Y,FLEET
DC-15,SAFE-DC-15-063,2026-08-12T20:59:00,NEAR_MISS,DC-15-Z01,MEDIUM,Y,OPERATOR
DC-15,SAFE-DC-15-064,2026-08-21T18:26:00,E_STOP,DC-15-Z04,CRITICAL,Y,VISION
DC-16,SAFE-DC-16-000,2026-08-20T15:42:00,E_STOP,DC-16-Z08,CRITICAL,Y,VISION
DC-16,SAFE-DC-16-001,2026-08-27T21:39:00,MANUAL_OVERRIDE,DC-16-Z06,MEDIUM,Y,FLEET
DC-16,SAFE-DC-16-002,2026-08-29T00:57:00,NEAR_MISS,DC-16-Z12,HIGH,Y,OPERATOR
DC-16,SAFE-DC-16-003,2026-08-08T20:25:00,SPEED_REDUCTION,DC-16-Z02,HIGH,Y,VISION
DC-16,SAFE-DC-16-004,2026-08-02T07:24:00,ZONE_BREACH,DC-16-Z05,MEDIUM,Y,VISION
DC-16,SAFE-DC-16-005,2026-08-14T08:31:00,ZONE_BREACH,DC-16-Z05,MEDIUM,Y,SAFETY_PLC
DC-16,SAFE-DC-16-006,2026-08-27T00:50:00,MANUAL_OVERRIDE,DC-16-Z04,LOW,Y,SAFETY_PLC
DC-16,SAFE-DC-16-007,2026-08-14T07:21:00,SCANNER_FAULT,DC-16-Z09,CRITICAL,Y,SAFETY_PLC
DC-16,SAFE-DC-16-008,2026-08-05T22:52:00,SPEED_REDUCTION,DC-16-Z07,CRITICAL,Y,SAFETY_PLC
DC-16,SAFE-DC-16-009,2026-08-13T02:28:00,NEAR_MISS,DC-16-Z02,MEDIUM,Y,FLEET
DC-16,SAFE-DC-16-010,2026-08-21T13:38:00,SCANNER_FAULT,DC-16-Z02,MEDIUM,Y,VISION
DC-16,SAFE-DC-16-011,2026-08-29T00:08:00,SCANNER_FAULT,DC-16-Z08,HIGH,Y,FLEET
DC-16,SAFE-DC-16-012,2026-08-23T02:27:00,SCANNER_FAULT,DC-16-Z08,HIGH,Y,VISION
DC-16,SAFE-DC-16-013,2026-08-25T07:58:00,MANUAL_OVERRIDE,DC-16-Z11,LOW,Y,FLEET
DC-16,SAFE-DC-16-014,2026-08-31T05:22:00,E_STOP,DC-16-Z11,CRITICAL,N,FLEET
DC-16,SAFE-DC-16-015,2026-08-16T15:31:00,SPEED_REDUCTION,DC-16-Z05,MEDIUM,Y,SAFETY_PLC
DC-16,SAFE-DC-16-016,2026-08-29T01:47:00,MANUAL_OVERRIDE,DC-16-Z09,CRITICAL,Y,OPERATOR
DC-16,SAFE-DC-16-017,2026-09-03T07:10:00,NEAR_MISS,DC-16-Z07,LOW,Y,SAFETY_PLC
DC-16,SAFE-DC-16-018,2026-09-01T00:25:00,ZONE_BREACH,DC-16-Z02,LOW,Y,VISION
DC-16,SAFE-DC-16-019,2026-08-17T08:03:00,SPEED_REDUCTION,DC-16-Z02,CRITICAL,Y,SAFETY_PLC
DC-16,SAFE-DC-16-020,2026-09-01T17:35:00,E_STOP,DC-16-Z01,HIGH,Y,VISION
DC-16,SAFE-DC-16-021,2026-08-10T06:17:00,E_STOP,DC-16-Z01,HIGH,Y,VISION
DC-16,SAFE-DC-16-022,2026-08-18T16:42:00,MANUAL_OVERRIDE,DC-16-Z11,CRITICAL,N,OPERATOR
DC-16,SAFE-DC-16-023,2026-09-04T06:19:00,MANUAL_OVERRIDE,DC-16-Z06,MEDIUM,Y,FLEET
DC-16,SAFE-DC-16-024,2026-09-04T23:00:00,ZONE_BREACH,DC-16-Z01,HIGH,Y,SAFETY_PLC
DC-16,SAFE-DC-16-025,2026-08-03T01:35:00,MANUAL_OVERRIDE,DC-16-Z03,CRITICAL,Y,FLEET
DC-16,SAFE-DC-16-026,2026-08-18T23:28:00,MANUAL_OVERRIDE,DC-16-Z06,HIGH,N,FLEET
DC-16,SAFE-DC-16-027,2026-09-03T08:18:00,MANUAL_OVERRIDE,DC-16-Z12,LOW,Y,VISION
DC-16,SAFE-DC-16-028,2026-08-04T05:27:00,E_STOP,DC-16-Z09,CRITICAL,N,SAFETY_PLC
DC-16,SAFE-DC-16-029,2026-08-13T19:21:00,NEAR_MISS,DC-16-Z02,HIGH,Y,FLEET
DC-16,SAFE-DC-16-030,2026-08-21T04:58:00,E_STOP,DC-16-Z09,MEDIUM,Y,FLEET
DC-16,SAFE-DC-16-031,2026-08-26T21:29:00,SCANNER_FAULT,DC-16-Z04,LOW,N,FLEET
DC-16,SAFE-DC-16-032,2026-08-21T11:06:00,NEAR_MISS,DC-16-Z12,CRITICAL,Y,SAFETY_PLC
DC-16,SAFE-DC-16-033,2026-08-18T02:29:00,NEAR_MISS,DC-16-Z02,HIGH,Y,SAFETY_PLC
DC-16,SAFE-DC-16-034,2026-08-14T01:34:00,E_STOP,DC-16-Z12,CRITICAL,Y,SAFETY_PLC
DC-16,SAFE-DC-16-035,2026-08-12T15:00:00,MANUAL_OVERRIDE,DC-16-Z05,LOW,N,FLEET
DC-16,SAFE-DC-16-036,2026-08-20T05:58:00,SCANNER_FAULT,DC-16-Z02,CRITICAL,Y,FLEET
DC-16,SAFE-DC-16-037,2026-08-02T04:49:00,ZONE_BREACH,DC-16-Z07,HIGH,N,FLEET
DC-16,SAFE-DC-16-038,2026-09-01T16:18:00,MANUAL_OVERRIDE,DC-16-Z05,LOW,Y,FLEET
DC-16,SAFE-DC-16-039,2026-08-16T07:32:00,NEAR_MISS,DC-16-Z05,CRITICAL,Y,FLEET
DC-16,SAFE-DC-16-040,2026-08-10T02:54:00,SPEED_REDUCTION,DC-16-Z01,CRITICAL,N,SAFETY_PLC
DC-16,SAFE-DC-16-041,2026-08-07T14:37:00,SPEED_REDUCTION,DC-16-Z07,HIGH,Y,SAFETY_PLC
DC-16,SAFE-DC-16-042,2026-09-03T09:51:00,SPEED_REDUCTION,DC-16-Z03,LOW,Y,OPERATOR
DC-16,SAFE-DC-16-043,2026-08-04T05:26:00,E_STOP,DC-16-Z02,HIGH,Y,VISION
DC-16,SAFE-DC-16-044,2026-08-09T14:49:00,SPEED_REDUCTION,DC-16-Z03,LOW,Y,FLEET
DC-16,SAFE-DC-16-045,2026-08-22T07:50:00,NEAR_MISS,DC-16-Z02,LOW,Y,SAFETY_PLC
DC-16,SAFE-DC-16-046,2026-08-02T19:49:00,ZONE_BREACH,DC-16-Z07,CRITICAL,Y,SAFETY_PLC
DC-16,SAFE-DC-16-047,2026-08-24T23:22:00,NEAR_MISS,DC-16-Z03,CRITICAL,Y,FLEET
DC-16,SAFE-DC-16-048,2026-08-23T10:24:00,E_STOP,DC-16-Z03,MEDIUM,Y,VISION
DC-16,SAFE-DC-16-049,2026-08-18T14:46:00,NEAR_MISS,DC-16-Z07,HIGH,Y,OPERATOR
DC-16,SAFE-DC-16-050,2026-08-20T00:05:00,SPEED_REDUCTION,DC-16-Z07,MEDIUM,Y,FLEET
DC-16,SAFE-DC-16-051,2026-08-08T16:54:00,ZONE_BREACH,DC-16-Z10,HIGH,Y,SAFETY_PLC
DC-16,SAFE-DC-16-052,2026-08-21T04:02:00,MANUAL_OVERRIDE,DC-16-Z01,HIGH,Y,FLEET
DC-16,SAFE-DC-16-053,2026-08-13T15:58:00,ZONE_BREACH,DC-16-Z12,HIGH,Y,OPERATOR
DC-16,SAFE-DC-16-054,2026-08-29T20:50:00,ZONE_BREACH,DC-16-Z04,HIGH,Y,SAFETY_PLC
DC-16,SAFE-DC-16-055,2026-09-01T07:51:00,ZONE_BREACH,DC-16-Z11,CRITICAL,Y,VISION
DC-16,SAFE-DC-16-056,2026-08-30T00:20:00,MANUAL_OVERRIDE,DC-16-Z11,MEDIUM,Y,FLEET
DC-16,SAFE-DC-16-057,2026-09-03T16:52:00,NEAR_MISS,DC-16-Z07,CRITICAL,Y,OPERATOR
DC-16,SAFE-DC-16-058,2026-08-16T05:32:00,SPEED_REDUCTION,DC-16-Z01,MEDIUM,Y,SAFETY_PLC
DC-16,SAFE-DC-16-059,2026-08-23T21:03:00,SCANNER_FAULT,DC-16-Z11,HIGH,Y,SAFETY_PLC
DC-16,SAFE-DC-16-060,2026-08-13T15:55:00,MANUAL_OVERRIDE,DC-16-Z03,LOW,Y,VISION
DC-16,SAFE-DC-16-061,2026-09-02T03:11:00,SPEED_REDUCTION,DC-16-Z06,HIGH,Y,OPERATOR
DC-16,SAFE-DC-16-062,2026-08-04T21:12:00,SCANNER_FAULT,DC-16-Z12,CRITICAL,Y,VISION
DC-16,SAFE-DC-16-063,2026-08-01T17:41:00,ZONE_BREACH,DC-16-Z04,LOW,N,OPERATOR
DC-16,SAFE-DC-16-064,2026-08-28T18:35:00,MANUAL_OVERRIDE,DC-16-Z03,LOW,Y,SAFETY_PLC
DC-17,SAFE-DC-17-000,2026-08-08T17:26:00,NEAR_MISS,DC-17-Z04,LOW,Y,FLEET
DC-17,SAFE-DC-17-001,2026-08-16T23:08:00,ZONE_BREACH,DC-17-Z03,HIGH,Y,OPERATOR
DC-17,SAFE-DC-17-002,2026-08-05T00:39:00,E_STOP,DC-17-Z04,HIGH,N,SAFETY_PLC
DC-17,SAFE-DC-17-003,2026-08-17T05:51:00,E_STOP,DC-17-Z03,HIGH,Y,OPERATOR
DC-17,SAFE-DC-17-004,2026-08-22T17:16:00,E_STOP,DC-17-Z04,LOW,Y,SAFETY_PLC
DC-17,SAFE-DC-17-005,2026-08-16T13:45:00,E_STOP,DC-17-Z04,LOW,Y,VISION
DC-17,SAFE-DC-17-006,2026-08-16T21:44:00,MANUAL_OVERRIDE,DC-17-Z03,LOW,Y,SAFETY_PLC
DC-17,SAFE-DC-17-007,2026-08-28T01:12:00,MANUAL_OVERRIDE,DC-17-Z03,MEDIUM,Y,FLEET
DC-17,SAFE-DC-17-008,2026-08-23T13:34:00,MANUAL_OVERRIDE,DC-17-Z04,CRITICAL,Y,OPERATOR
DC-17,SAFE-DC-17-009,2026-08-08T13:43:00,SCANNER_FAULT,DC-17-Z07,LOW,Y,OPERATOR
DC-17,SAFE-DC-17-010,2026-08-04T06:45:00,SCANNER_FAULT,DC-17-Z11,CRITICAL,Y,FLEET
DC-17,SAFE-DC-17-011,2026-08-28T15:49:00,MANUAL_OVERRIDE,DC-17-Z10,CRITICAL,N,FLEET
DC-17,SAFE-DC-17-012,2026-08-11T18:43:00,E_STOP,DC-17-Z04,CRITICAL,Y,FLEET
DC-17,SAFE-DC-17-013,2026-08-19T12:26:00,SPEED_REDUCTION,DC-17-Z03,MEDIUM,Y,FLEET
DC-17,SAFE-DC-17-014,2026-08-08T11:45:00,ZONE_BREACH,DC-17-Z01,MEDIUM,N,FLEET
DC-17,SAFE-DC-17-015,2026-09-02T08:10:00,NEAR_MISS,DC-17-Z02,LOW,Y,VISION
DC-17,SAFE-DC-17-016,2026-08-31T08:44:00,ZONE_BREACH,DC-17-Z02,LOW,Y,VISION
DC-17,SAFE-DC-17-017,2026-08-24T15:35:00,E_STOP,DC-17-Z09,HIGH,Y,SAFETY_PLC
DC-17,SAFE-DC-17-018,2026-08-19T11:48:00,E_STOP,DC-17-Z03,MEDIUM,N,OPERATOR
DC-17,SAFE-DC-17-019,2026-08-06T18:50:00,ZONE_BREACH,DC-17-Z12,CRITICAL,N,VISION
DC-17,SAFE-DC-17-020,2026-09-01T21:40:00,MANUAL_OVERRIDE,DC-17-Z02,HIGH,Y,SAFETY_PLC
DC-17,SAFE-DC-17-021,2026-08-16T08:48:00,SPEED_REDUCTION,DC-17-Z06,CRITICAL,Y,FLEET
DC-17,SAFE-DC-17-022,2026-08-31T15:38:00,E_STOP,DC-17-Z01,HIGH,Y,OPERATOR
DC-17,SAFE-DC-17-023,2026-09-02T19:45:00,NEAR_MISS,DC-17-Z05,CRITICAL,Y,VISION
DC-17,SAFE-DC-17-024,2026-08-17T02:46:00,E_STOP,DC-17-Z01,LOW,N,VISION
DC-17,SAFE-DC-17-025,2026-08-26T20:01:00,MANUAL_OVERRIDE,DC-17-Z07,MEDIUM,Y,SAFETY_PLC
DC-17,SAFE-DC-17-026,2026-08-17T03:23:00,SCANNER_FAULT,DC-17-Z11,CRITICAL,Y,VISION
DC-17,SAFE-DC-17-027,2026-09-04T01:56:00,ZONE_BREACH,DC-17-Z10,HIGH,Y,VISION
DC-17,SAFE-DC-17-028,2026-08-09T18:10:00,NEAR_MISS,DC-17-Z06,MEDIUM,Y,VISION
DC-17,SAFE-DC-17-029,2026-09-04T06:56:00,E_STOP,DC-17-Z11,MEDIUM,Y,FLEET
DC-17,SAFE-DC-17-030,2026-09-04T10:48:00,SPEED_REDUCTION,DC-17-Z03,MEDIUM,Y,VISION
DC-17,SAFE-DC-17-031,2026-09-04T06:02:00,NEAR_MISS,DC-17-Z06,HIGH,Y,OPERATOR
DC-17,SAFE-DC-17-032,2026-08-02T13:45:00,NEAR_MISS,DC-17-Z06,MEDIUM,Y,OPERATOR
DC-17,SAFE-DC-17-033,2026-08-04T07:47:00,ZONE_BREACH,DC-17-Z06,HIGH,Y,VISION
DC-17,SAFE-DC-17-034,2026-08-11T07:49:00,SCANNER_FAULT,DC-17-Z12,MEDIUM,N,FLEET
DC-17,SAFE-DC-17-035,2026-08-02T17:44:00,SPEED_REDUCTION,DC-17-Z05,MEDIUM,Y,FLEET
DC-17,SAFE-DC-17-036,2026-08-08T14:28:00,NEAR_MISS,DC-17-Z02,LOW,Y,VISION
DC-17,SAFE-DC-17-037,2026-09-04T19:58:00,SPEED_REDUCTION,DC-17-Z02,HIGH,Y,VISION
DC-17,SAFE-DC-17-038,2026-08-08T07:04:00,SCANNER_FAULT,DC-17-Z09,MEDIUM,Y,SAFETY_PLC
DC-17,SAFE-DC-17-039,2026-08-27T18:03:00,NEAR_MISS,DC-17-Z02,LOW,N,VISION
