shipment_id,order_id,warehouse_id,tms_status,carrier,planned_departure,actual_departure
SHP-000273,ORD-000273,DC-13,AT_DOCK,Carrier-D,2026-08-14T09:40:00,2026-08-14T10:30:00
SHP-000274,ORD-000274,DC-10,PLANNED,Carrier-C,2026-09-01T20:52:00,2026-09-01T20:55:00
SHP-000275,ORD-000275,DC-04,DELAYED,Carrier-C,2026-08-16T06:53:00,
SHP-000276,ORD-000276,DC-13,AT_DOCK,Carrier-D,2026-08-02T15:21:00,2026-08-02T15:01:00
SHP-000277,ORD-000277,DC-05,PLANNED,Carrier-C,2026-08-31T20:46:00,
SHP-000278,ORD-000278,DC-17,LOADED,Carrier-D,2026-08-14T10:54:00,
SHP-000279,ORD-000279,DC-03,BOOKED,Carrier-B,2026-09-01T13:46:00,
SHP-000280,ORD-000280,DC-05,PLANNED,Carrier-B,2026-09-01T18:56:00,
SHP-000281,ORD-000281,DC-02,DEPARTED,Carrier-A,2026-08-11T19:01:00,
SHP-000282,ORD-000282,DC-09,DELAYED,Carrier-C,2026-08-21T03:33:00,2026-08-21T04:37:00
SHP-000283,ORD-000283,DC-11,BOOKED,Carrier-D,2026-08-10T22:50:00,2026-08-10T23:01:00
SHP-000284,ORD-000284,DC-08,DEPARTED,Carrier-B,2026-08-21T10:34:00,
SHP-000285,ORD-000285,DC-10,DEPARTED,Carrier-B,2026-08-03T17:23:00,
SHP-000286,ORD-000286,DC-11,BOOKED,Carrier-B,2026-08-07T12:23:00,2026-08-07T12:57:00
SHP-000287,ORD-000287,DC-07,DELAYED,Carrier-C,2026-08-05T00:38:00,2026-08-05T01:46:00
SHP-000288,ORD-000288,DC-06,LOADED,Carrier-A,2026-08-08T09:33:00,2026-08-08T09:49:00
SHP-000289,ORD-000289,DC-17,DEPARTED,Carrier-B,2026-08-07T02:47:00,
SHP-000290,ORD-000290,DC-11,LOADED,Carrier-B,2026-08-11T08:39:00,
SHP-000291,ORD-000291,DC-17,LOADED,Carrier-B,2026-08-17T07:39:00,2026-08-17T07:28:00
SHP-000292,ORD-000292,DC-10,DELAYED,Carrier-C,2026-08-13T04:01:00,2026-08-13T04:49:00
SHP-000293,ORD-000293,DC-05,DELAYED,Carrier-B,2026-08-07T01:56:00,2026-08-07T02:55:00
SHP-000294,ORD-000294,DC-15,PLANNED,Carrier-C,2026-08-05T05:18:00,2026-08-05T06:18:00
SHP-000295,ORD-000295,DC-10,AT_DOCK,Carrier-B,2026-08-18T21:17:00,
SHP-000296,ORD-000296,DC-06,DEPARTED,Carrier-C,2026-08-18T15:39:00,
SHP-000297,ORD-000297,DC-02,DELAYED,Carrier-B,2026-08-26T17:46:00,
SHP-000298,ORD-000298,DC-18,LOADED,Carrier-A,2026-08-06T11:58:00,
SHP-000299,ORD-000299,DC-07,DEPARTED,Carrier-D,2026-08-08T22:38:00,2026-08-08T23:30:00
SHP-000300,ORD-000300,DC-11,AT_DOCK,Carrier-C,2026-08-03T02:04:00,
SHP-000301,ORD-000301,DC-04,BOOKED,Carrier-A,2026-08-23T21:41:00,
SHP-000302,ORD-000302,DC-14,LOADED,Carrier-D,2026-08-31T07:49:00,2026-08-31T08:41:00
SHP-000303,ORD-000303,DC-13,BOOKED,Carrier-B,2026-08-29T04:52:00,
SHP-000304,ORD-000304,DC-01,LOADED,Carrier-C,2026-08-30T19:14:00,2026-08-30T20:04:00
SHP-000305,ORD-000305,DC-04,DEPARTED,Carrier-D,2026-08-09T01:21:00,
SHP-000306,ORD-000306,DC-17,AT_DOCK,Carrier-A,2026-08-07T02:37:00,2026-08-07T03:11:00
SHP-000307,ORD-000307,DC-05,DELAYED,Carrier-A,2026-08-06T21:19:00,2026-08-06T22:04:00
SHP-000308,ORD-000308,DC-04,DEPARTED,Carrier-D,2026-08-05T21:52:00,2026-08-05T22:24:00
SHP-000309,ORD-000309,DC-15,BOOKED,Carrier-A,2026-08-16T01:57:00,
SHP-000310,ORD-000310,DC-09,DEPARTED,Carrier-A,2026-08-16T06:35:00,2026-08-16T07:06:00
SHP-000311,ORD-000311,DC-07,DELAYED,Carrier-A,2026-08-16T08:31:00,2026-08-16T08:38:00
SHP-000312,ORD-000312,DC-06,AT_DOCK,Carrier-B,2026-08-06T12:56:00,
SHP-000313,ORD-000313,DC-12,DEPARTED,Carrier-A,2026-08-15T11:32:00,
SHP-000314,ORD-000314,DC-12,PLANNED,Carrier-C,2026-09-02T08:16:00,
SHP-000315,ORD-000315,DC-17,DELAYED,Carrier-A,2026-08-10T08:55:00,2026-08-10T08:45:00
SHP-000316,ORD-000316,DC-17,PLANNED,Carrier-B,2026-08-15T10:08:00,2026-08-15T10:08:00
SHP-000317,ORD-000317,DC-14,DELAYED,Carrier-B,2026-08-09T07:23:00,
SHP-000318,ORD-000318,DC-05,LOADED,Carrier-B,2026-09-03T04:09:00,2026-09-03T05:07:00
SHP-000319,ORD-000319,DC-04,PLANNED,Carrier-B,2026-08-29T22:41:00,
SHP-000320,ORD-000320,DC-17,AT_DOCK,Carrier-D,2026-08-31T12:14:00,2026-08-31T13:16:00
SHP-000321,ORD-000321,DC-10,LOADED,Carrier-D,2026-09-01T12:20:00,2026-09-01T13:20:00
SHP-000322,ORD-000322,DC-18,AT_DOCK,Carrier-D,2026-08-18T12:42:00,2026-08-18T12:24:00
SHP-000323,ORD-000323,DC-03,BOOKED,Carrier-D,2026-08-11T17:52:00,
SHP-000324,ORD-000324,DC-03,DELAYED,Carrier-A,2026-08-17T23:40:00,2026-08-18T00:34:00
SHP-000325,ORD-000325,DC-08,AT_DOCK,Carrier-C,2026-08-01T20:43:00,
SHP-000326,ORD-000326,DC-15,PLANNED,Carrier-C,2026-08-12T22:01:00,
SHP-000327,ORD-000327,DC-17,DEPARTED,Carrier-C,2026-08-16T03:02:00,2026-08-16T02:46:00
SHP-000328,ORD-000328,DC-13,LOADED,Carrier-A,2026-08-13T03:18:00,
SHP-000329,ORD-000329,DC-07,DEPARTED,Carrier-A,2026-08-18T18:07:00,2026-08-18T19:02:00
SHP-000330,ORD-000330,DC-01,AT_DOCK,Carrier-B,2026-08-03T21:27:00,
SHP-000331,ORD-000331,DC-13,PLANNED,Carrier-D,2026-08-12T23:50:00,
SHP-000332,ORD-000332,DC-02,PLANNED,Carrier-A,2026-09-03T10:48:00,2026-09-03T10:51:00
SHP-000333,ORD-000333,DC-13,DEPARTED,Carrier-D,2026-08-31T06:52:00,2026-08-31T06:45:00
SHP-000334,ORD-000334,DC-14,LOADED,Carrier-A,2026-09-02T15:53:00,
SHP-000335,ORD-000335,DC-10,DEPARTED,Carrier-A,2026-08-02T16:58:00,
SHP-000336,ORD-000336,DC-16,PLANNED,Carrier-C,2026-09-03T17:46:00,
SHP-000337,ORD-000337,DC-15,DELAYED,Carrier-A,2026-08-11T18:39:00,
SHP-000338,ORD-000338,DC-02,LOADED,Carrier-A,2026-08-14T06:56:00,
SHP-000339,ORD-000339,DC-16,PLANNED,Carrier-A,2026-08-25T15:23:00,2026-08-25T15:14:00
SHP-000340,ORD-000340,DC-15,LOADED,Carrier-C,2026-08-06T17:04:00,
SHP-000341,ORD-000341,DC-04,DELAYED,Carrier-C,2026-08-02T04:28:00,
SHP-000342,ORD-000342,DC-08,LOADED,Carrier-A,2026-08-16T14:18:00,
SHP-000343,ORD-000343,DC-01,DELAYED,Carrier-B,2026-09-02T14:51:00,2026-09-02T15:28:00
SHP-000344,ORD-000344,DC-06,BOOKED,Carrier-B,2026-08-12T07:42:00,
SHP-000345,ORD-000345,DC-11,AT_DOCK,Carrier-C,2026-08-16T13:58:00,
SHP-000346,ORD-000346,DC-08,AT_DOCK,Carrier-A,2026-09-03T21:35:00,
SHP-000347,ORD-000347,DC-13,AT_DOCK,Carrier-B,2026-09-05T01:49:00,
SHP-000348,ORD-000348,DC-05,PLANNED,Carrier-B,2026-08-11T08:16:00,
SHP-000349,ORD-000349,DC-08,BOOKED,Carrier-D,2026-08-23T13:54:00,2026-08-23T13:52:00
SHP-000350,ORD-000350,DC-11,DEPARTED,Carrier-A,2026-08-26T07:59:00,
SHP-000351,ORD-000351,DC-05,DELAYED,Carrier-B,2026-08-18T05:17:00,2026-08-18T05:49:00
SHP-000352,ORD-000352,DC-15,LOADED,Carrier-C,2026-08-03T20:12:00,2026-08-03T21:04:00
SHP-000353,ORD-000353,DC-15,PLANNED,Carrier-A,2026-08-08T01:34:00,2026-08-08T01:56:00
SHP-000354,ORD-000354,DC-10,LOADED,Carrier-B,2026-08-10T06:05:00,2026-08-10T06:04:00
SHP-000355,ORD-000355,DC-08,DEPARTED,Carrier-D,2026-08-30T09:43:00,2026-08-30T10:34:00
SHP-000356,ORD-000356,DC-05,DELAYED,Carrier-D,2026-08-08T09:28:00,
SHP-000357,ORD-000357,DC-03,PLANNED,Carrier-D,2026-08-09T21:53:00,2026-08-09T22:10:00
SHP-000358,ORD-000358,DC-15,LOADED,Carrier-C,2026-08-28T21:46:00,
SHP-000359,ORD-000359,DC-07,PLANNED,Carrier-A,2026-08-15T20:38:00,
SHP-000360,ORD-000360,DC-07,DEPARTED,Carrier-A,2026-08-12T13:30:00,2026-08-12T14:01:00
SHP-000361,ORD-000361,DC-11,BOOKED,Carrier-A,2026-08-21T01:54:00,2026-08-21T02:39:00
SHP-000362,ORD-000362,DC-09,LOADED,Carrier-A,2026-08-05T02:48:00,2026-08-05T02:28:00
SHP-000363,ORD-000363,DC-17,AT_DOCK,Carrier-D,2026-08-06T20:39:00,2026-08-06T21:13:00
SHP-000364,ORD-000364,DC-12,PLANNED,Carrier-C,2026-08-28T11:16:00,
SHP-000365,ORD-000365,DC-04,LOADED,Carrier-A,2026-08-22T20:42:00,
SHP-000366,ORD-000366,DC-14,DELAYED,Carrier-C,2026-08-19T04:27:00,
SHP-000367,ORD-000367,DC-12,DEPARTED,Carrier-B,2026-08-17T20:49:00,
SHP-000368,ORD-000368,DC-14,LOADED,Carrier-D,2026-08-24T07:19:00,
SHP-000369,ORD-000369,DC-15,DEPARTED,Carrier-B,2026-09-05T01:32:00,
SHP-000370,ORD-000370,DC-17,LOADED,Carrier-C,2026-08-08T07:26:00,2026-08-08T08:26:00
SHP-000371,ORD-000371,DC-10,BOOKED,Carrier-C,2026-08-02T08:32:00,
SHP-000372,ORD-000372,DC-16,LOADED,Carrier-A,2026-08-26T15:21:00,2026-08-26T15:12:00
SHP-000373,ORD-000373,DC-11,LOADED,Carrier-C,2026-08-24T19:23:00,
SHP-000374,ORD-000374,DC-10,BOOKED,Carrier-D,2026-08-15T22:56:00,
SHP-000375,ORD-000375,DC-18,AT_DOCK,Carrier-B,2026-08-21T09:28:00,
SHP-000376,ORD-000376,DC-07,DEPARTED,Carrier-A,2026-08-10T22:32:00,2026-08-10T22:41:00
SHP-000377,ORD-000377,DC-11,BOOKED,Carrier-A,2026-08-19T05:56:00,2026-08-19T05:50:00
SHP-000378,ORD-000378,DC-06,PLANNED,Carrier-D,2026-08-11T17:27:00,
SHP-000379,ORD-000379,DC-17,DEPARTED,Carrier-A,2026-08-19T14:27:00,2026-08-19T14:34:00
SHP-000380,ORD-000380,DC-13,PLANNED,Carrier-B,2026-08-13T04:40:00,
SHP-000381,ORD-000381,DC-13,LOADED,Carrier-B,2026-08-24T20:06:00,
SHP-000382,ORD-000382,DC-11,DEPARTED,Carrier-C,2026-08-15T22:38:00,2026-08-15T22:19:00
SHP-000383,ORD-000383,DC-05,AT_DOCK,Carrier-C,2026-09-04T17:01:00,2026-09-04T17:45:00
SHP-000384,ORD-000384,DC-12,AT_DOCK,Carrier-A,2026-08-25T18:52:00,
SHP-000385,ORD-000385,DC-10,AT_DOCK,Carrier-A,2026-08-19T23:01:00,
SHP-000386,ORD-000386,DC-08,LOADED,Carrier-C,2026-08-07T16:24:00,
SHP-000387,ORD-000387,DC-02,BOOKED,Carrier-D,2026-08-15T02:08:00,2026-08-15T03:16:00
SHP-000388,ORD-000388,DC-18,LOADED,Carrier-A,2026-08-19T18:56:00,
SHP-000389,ORD-000389,DC-18,LOADED,Carrier-A,2026-08-22T01:04:00,
SHP-000390,ORD-000390,DC-05,DEPARTED,Carrier-B,2026-08-31T00:55:00,
SHP-000391,ORD-000391,DC-04,AT_DOCK,Carrier-A,2026-08-30T16:37:00,
SHP-000392,ORD-000392,DC-06,DELAYED,Carrier-D,2026-09-04T03:25:00,
SHP-000393,ORD-000393,DC-01,DELAYED,Carrier-D,2026-08-30T10:10:00,2026-08-30T10:55:00
SHP-000394,ORD-000394,DC-05,BOOKED,Carrier-D,2026-08-22T21:53:00,
SHP-000395,ORD-000395,DC-03,DEPARTED,Carrier-C,2026-08-03T01:10:00,2026-08-03T01:33:00
SHP-000396,ORD-000396,DC-10,AT_DOCK,Carrier-D,2026-08-16T03:17:00,
SHP-000397,ORD-000397,DC-13,DELAYED,Carrier-C,2026-08-16T01:12:00,
SHP-000398,ORD-000398,DC-14,PLANNED,Carrier-D,2026-08-23T21:18:00,
SHP-000399,ORD-000399,DC-14,BOOKED,Carrier-C,2026-08-08T08:07:00,2026-08-08T09:07:00
SHP-000400,ORD-000400,DC-13,PLANNED,Carrier-B,2026-08-19T01:02:00,
SHP-000401,ORD-000401,DC-12,DELAYED,Carrier-B,2026-08-22T14:08:00,2026-08-22T14:21:00
SHP-000402,ORD-000402,DC-03,BOOKED,Carrier-D,2026-08-25T14:40:00,2026-08-25T15:34:00
SHP-000403,ORD-000403,DC-12,PLANNED,Carrier-A,2026-08-27T19:52:00,2026-08-27T19:59:00
SHP-000404,ORD-000404,DC-04,BOOKED,Carrier-A,2026-08-11T17:19:00,2026-08-11T18:29:00
SHP-000405,ORD-000405,DC-16,AT_DOCK,Carrier-A,2026-08-23T18:05:00,2026-08-23T18:27:00
SHP-000406,ORD-000406,DC-16,AT_DOCK,Carrier-D,2026-08-04T05:45:00,
SHP-000407,ORD-000407,DC-17,LOADED,Carrier-B,2026-09-05T03:42:00,2026-09-05T04:21:00
SHP-000408,ORD-000408,DC-15,LOADED,Carrier-C,2026-08-07T20:54:00,
SHP-000409,ORD-000409,DC-18,AT_DOCK,Carrier-A,2026-08-12T23:32:00,
SHP-000410,ORD-000410,DC-07,DEPARTED,Carrier-C,2026-09-03T04:55:00,
SHP-000411,ORD-000411,DC-13,AT_DOCK,Carrier-C,2026-08-21T09:17:00,2026-08-21T10:29:00
SHP-000412,ORD-000412,DC-03,PLANNED,Carrier-A,2026-08-08T14:53:00,
SHP-000413,ORD-000413,DC-17,LOADED,Carrier-C,2026-08-08T08:24:00,
SHP-000414,ORD-000414,DC-14,PLANNED,Carrier-C,2026-08-18T11:25:00,
SHP-000415,ORD-000415,DC-05,LOADED,Carrier-B,2026-08-23T21:04:00,2026-08-23T22:18:00
SHP-000416,ORD-000416,DC-04,AT_DOCK,Carrier-C,2026-08-30T15:31:00,2026-08-30T16:31:00
SHP-000417,ORD-000417,DC-18,AT_DOCK,Carrier-A,2026-08-21T04:25:00,2026-08-21T04:21:00
SHP-000418,ORD-000418,DC-04,AT_DOCK,Carrier-C,2026-08-23T05:04:00,
SHP-000419,ORD-000419,DC-14,DEPARTED,Carrier-A,2026-08-01T14:27:00,
SHP-000420,ORD-000420,DC-04,DELAYED,Carrier-A,2026-09-01T06:37:00,
SHP-000421,ORD-000421,DC-01,AT_DOCK,Carrier-C,2026-08-27T22:05:00,
SHP-000422,ORD-000422,DC-05,LOADED,Carrier-A,2026-08-04T14:26:00,
SHP-000423,ORD-000423,DC-01,LOADED,Carrier-C,2026-08-16T15:00:00,2026-08-16T16:10:00
SHP-000424,ORD-000424,DC-03,PLANNED,Carrier-B,2026-09-02T19:29:00,
SHP-000425,ORD-000425,DC-16,BOOKED,Carrier-C,2026-08-09T02:02:00,2026-08-09T03:10:00
SHP-000426,ORD-000426,DC-08,DEPARTED,Carrier-A,2026-08-31T15:08:00,
SHP-000427,ORD-000427,DC-08,PLANNED,Carrier-A,2026-08-24T08:21:00,2026-08-24T08:38:00
SHP-000428,ORD-000428,DC-12,DELAYED,Carrier-C,2026-08-02T04:52:00,
SHP-000429,ORD-000429,DC-14,PLANNED,Carrier-C,2026-08-08T12:26:00,
SHP-000430,ORD-000430,DC-01,BOOKED,Carrier-A,2026-08-10T21:17:00,2026-08-10T21:01:00
SHP-000431,ORD-000431,DC-15,AT_DOCK,Carrier-B,2026-08-07T05:46:00,
SHP-000432,ORD-000432,DC-18,PLANNED,Carrier-D,2026-08-13T10:15:00,2026-08-13T10:49:00
SHP-000433,ORD-000433,DC-18,PLANNED,Carrier-B,2026-08-29T23:00:00,
SHP-000434,ORD-000434,DC-01,AT_DOCK,Carrier-B,2026-08-15T15:00:00,
SHP-000435,ORD-000435,DC-03,AT_DOCK,Carrier-C,2026-08-23T10:21:00,2026-08-23T11:12:00
SHP-000436,ORD-000436,DC-18,LOADED,Carrier-A,2026-08-16T11:45:00,2026-08-16T12:17:00
SHP-000437,ORD-000437,DC-16,LOADED,Carrier-C,2026-09-04T01:38:00,
SHP-000438,ORD-000438,DC-02,BOOKED,Carrier-C,2026-08-12T06:33:00,
SHP-000439,ORD-000439,DC-12,LOADED,Carrier-C,2026-08-20T11:19:00,2026-08-20T12:28:00
SHP-000440,ORD-000440,DC-05,BOOKED,Carrier-C,2026-08-18T06:04:00,
SHP-000441,ORD-000441,DC-13,DELAYED,Carrier-A,2026-08-24T10:50:00,
SHP-000442,ORD-000442,DC-03,DEPARTED,Carrier-A,2026-09-03T22:39:00,
SHP-000443,ORD-000443,DC-02,BOOKED,Carrier-A,2026-09-03T08:48:00,
SHP-000444,ORD-000444,DC-07,DEPARTED,Carrier-A,2026-08-31T08:17:00,
SHP-000445,ORD-000445,DC-13,DELAYED,Carrier-D,2026-08-20T11:38:00,2026-08-20T12:30:00
SHP-000446,ORD-000446,DC-09,LOADED,Carrier-D,2026-08-04T01:16:00,2026-08-04T01:20:00
SHP-000447,ORD-000447,DC-17,PLANNED,Carrier-C,2026-08-22T06:41:00,
SHP-000448,ORD-000448,DC-07,AT_DOCK,Carrier-C,2026-08-21T20:50:00,
SHP-000449,ORD-000449,DC-12,PLANNED,Carrier-A,2026-09-01T23:12:00,2026-09-01T23:29:00
SHP-000450,ORD-000450,DC-15,DEPARTED,Carrier-B,2026-08-06T15:27:00,
SHP-000451,ORD-000451,DC-14,DELAYED,Carrier-C,2026-08-19T15:56:00,
SHP-000452,ORD-000452,DC-04,DELAYED,Carrier-D,2026-08-01T11:12:00,
SHP-000453,ORD-000453,DC-16,LOADED,Carrier-D,2026-08-24T06:42:00,2026-08-24T06:26:00
SHP-000454,ORD-000454,DC-03,DELAYED,Carrier-B,2026-08-04T17:01:00,2026-08-04T18:00:00
SHP-000455,ORD-000455,DC-14,LOADED,Carrier-A,2026-08-22T01:03:00,
SHP-000456,ORD-000456,DC-01,BOOKED,Carrier-C,2026-08-20T22:17:00,
SHP-000457,ORD-000457,DC-13,PLANNED,Carrier-C,2026-08-17T19:05:00,2026-08-17T19:49:00
SHP-000458,ORD-000458,DC-03,DELAYED,Carrier-C,2026-08-16T01:53:00,
SHP-000459,ORD-000459,DC-04,DELAYED,Carrier-D,2026-08-17T08:12:00,
SHP-000460,ORD-000460,DC-12,LOADED,Carrier-D,2026-08-01T23:11:00,2026-08-02T00:15:00
SHP-000461,ORD-000461,DC-16,DELAYED,Carrier-D,2026-08-01T22:03:00,2026-08-01T23:16:00
SHP-000462,ORD-000462,DC-08,LOADED,Carrier-A,2026-08-25T04:29:00,
SHP-000463,ORD-000463,DC-03,AT_DOCK,Carrier-B,2026-09-01T07:13:00,
SHP-000464,ORD-000464,DC-18,BOOKED,Carrier-A,2026-08-15T12:43:00,
SHP-000465,ORD-000465,DC-04,DELAYED,Carrier-D,2026-08-04T12:43:00,2026-08-04T12:48:00
SHP-000466,ORD-000466,DC-07,DELAYED,Carrier-A,2026-08-06T09:34:00,
SHP-000467,ORD-000467,DC-10,DELAYED,Carrier-D,2026-08-12T05:40:00,
SHP-000468,ORD-000468,DC-15,DELAYED,Carrier-B,2026-08-02T17:59:00,2026-08-02T18:20:00
SHP-000469,ORD-000469,DC-03,DEPARTED,Carrier-D,2026-08-15T04:32:00,
SHP-000470,ORD-000470,DC-02,DELAYED,Carrier-B,2026-08-24T15:12:00,2026-08-24T15:25:00
SHP-000471,ORD-000471,DC-02,PLANNED,Carrier-B,2026-08-15T23:31:00,2026-08-16T00:35:00
SHP-000472,ORD-000472,DC-04,BOOKED,Carrier-D,2026-08-30T22:33:00,
SHP-000473,ORD-000473,DC-03,PLANNED,Carrier-D,2026-08-29T01:57:00,
SHP-000474,ORD-000474,DC-07,DELAYED,Carrier-C,2026-08-04T07:59:00,2026-08-04T07:39:00
SHP-000475,ORD-000475,DC-07,LOADED,Carrier-B,2026-08-29T10:56:00,
SHP-000476,ORD-000476,DC-13,DEPARTED,Carrier-B,2026-08-27T23:56:00,
SHP-000477,ORD-000477,DC-03,LOADED,Carrier-C,2026-08-14T08:22:00,2026-08-14T09:08:00
SHP-000478,ORD-000478,DC-09,BOOKED,Carrier-B,2026-08-13T05:12:00,2026-08-13T05:23:00
SHP-000479,ORD-000479,DC-09,DELAYED,Carrier-D,2026-09-03T19:09:00,2026-09-03T20:08:00
SHP-000480,ORD-000480,DC-16,PLANNED,Carrier-A,2026-08-06T03:06:00,2026-08-06T03:02:00
SHP-000481,ORD-000481,DC-08,DELAYED,Carrier-D,2026-08-16T04:45:00,
SHP-000482,ORD-000482,DC-17,AT_DOCK,Carrier-D,2026-08-06T00:13:00,
SHP-000483,ORD-000483,DC-13,DELAYED,Carrier-C,2026-08-19T09:45:00,2026-08-19T09:30:00
SHP-000484,ORD-000484,DC-03,PLANNED,Carrier-C,2026-08-17T06:23:00,2026-08-17T06:14:00
SHP-000485,ORD-000485,DC-12,BOOKED,Carrier-B,2026-08-20T12:49:00,2026-08-20T14:01:00
SHP-000486,ORD-000486,DC-01,BOOKED,Carrier-B,2026-08-19T15:52:00,
SHP-000487,ORD-000487,DC-05,BOOKED,Carrier-C,2026-08-28T22:45:00,2026-08-28T23:39:00
SHP-000488,ORD-000488,DC-18,DEPARTED,Carrier-D,2026-09-04T12:31:00,2026-09-04T13:07:00
SHP-000489,ORD-000489,DC-02,BOOKED,Carrier-B,2026-09-01T00:00:00,2026-09-01T00:18:00
SHP-000490,ORD-000490,DC-10,PLANNED,Carrier-C,2026-09-01T15:02:00,
SHP-000491,ORD-000491,DC-08,LOADED,Carrier-C,2026-08-21T18:56:00,
SHP-000492,ORD-000492,DC-06,PLANNED,Carrier-D,2026-08-15T05:01:00,
SHP-000493,ORD-000493,DC-07,DEPARTED,Carrier-C,2026-08-11T17:09:00,2026-08-11T16:55:00
SHP-000494,ORD-000494,DC-07,DELAYED,Carrier-D,2026-08-21T04:10:00,
SHP-000495,ORD-000495,DC-03,DELAYED,Carrier-A,2026-09-04T03:31:00,2026-09-04T03:30:00
SHP-000496,ORD-000496,DC-01,DEPARTED,Carrier-A,2026-08-07T23:58:00,
SHP-000497,ORD-000497,DC-10,BOOKED,Carrier-D,2026-08-15T18:00:00,2026-08-15T18:12:00
SHP-000498,ORD-000498,DC-09,DELAYED,Carrier-C,2026-08-02T00:09:00,2026-08-02T00:18:00
SHP-000499,ORD-000499,DC-01,AT_DOCK,Carrier-B,2026-09-01T02:19:00,
SHP-000500,ORD-000500,DC-05,BOOKED,Carrier-C,2026-08-04T01:36:00,
SHP-000501,ORD-000501,DC-01,AT_DOCK,Carrier-C,2026-08-13T12:17:00,2026-08-13T13:03:00
SHP-000502,ORD-000502,DC-14,LOADED,Carrier-A,2026-08-03T22:25:00,2026-08-03T23:40:00
SHP-000503,ORD-000503,DC-10,BOOKED,Carrier-B,2026-08-11T11:14:00,
SHP-000504,ORD-000504,DC-06,AT_DOCK,Carrier-C,2026-08-18T07:14:00,2026-08-18T08:15:00
SHP-000505,ORD-000505,DC-14,AT_DOCK,Carrier-A,2026-08-05T19:53:00,
SHP-000506,ORD-000506,DC-10,PLANNED,Carrier-A,2026-08-21T15:34:00,2026-08-21T15:28:00
SHP-000507,ORD-000507,DC-08,LOADED,Carrier-C,2026-08-13T20:40:00,
SHP-000508,ORD-000508,DC-12,LOADED,Carrier-B,2026-08-17T18:49:00,2026-08-17T20:01:00
SHP-000509,ORD-000509,DC-01,AT_DOCK,Carrier-A,2026-08-31T03:42:00,2026-08-31T04:54:00
SHP-000510,ORD-000510,DC-15,DEPARTED,Carrier-D,2026-08-20T10:40:00,2026-08-20T11:50:00
SHP-000511,ORD-000511,DC-05,DELAYED,Carrier-A,2026-08-31T21:05:00,2026-08-31T21:58:00
SHP-000512,ORD-000512,DC-05,PLANNED,Carrier-C,2026-08-12T23:33:00,2026-08-12T23:35:00
SHP-000513,ORD-000513,DC-18,AT_DOCK,Carrier-B,2026-08-27T06:19:00,
SHP-000514,ORD-000514,DC-16,PLANNED,Carrier-A,2026-09-02T06:40:00,
SHP-000515,ORD-000515,DC-06,BOOKED,Carrier-A,2026-08-28T10:08:00,
SHP-000516,ORD-000516,DC-08,PLANNED,Carrier-C,2026-08-20T17:19:00,2026-08-20T18:13:00
SHP-000517,ORD-000517,DC-13,DEPARTED,Carrier-B,2026-08-10T19:49:00,
SHP-000518,ORD-000518,DC-18,DEPARTED,Carrier-D,2026-09-02T23:05:00,
SHP-000519,ORD-000519,DC-08,BOOKED,Carrier-D,2026-08-11T15:06:00,
SHP-000520,ORD-000520,DC-05,AT_DOCK,Carrier-D,2026-08-05T02:11:00,
SHP-000521,ORD-000521,DC-15,BOOKED,Carrier-D,2026-08-10T02:23:00,
SHP-000522,ORD-000522,DC-14,PLANNED,Carrier-A,2026-08-30T05:21:00,
SHP-000523,ORD-000523,DC-17,BOOKED,Carrier-A,2026-08-09T05:48:00,2026-08-09T05:32:00
SHP-000524,ORD-000524,DC-14,LOADED,Carrier-D,2026-08-23T12:25:00,2026-08-23T13:27:00
SHP-000525,ORD-000525,DC-10,DEPARTED,Carrier-A,2026-08-12T09:14:00,2026-08-12T09:58:00
SHP-000526,ORD-000526,DC-12,PLANNED,Carrier-C,2026-08-15T16:52:00,
SHP-000527,ORD-000527,DC-02,BOOKED,Carrier-C,2026-08-08T19:59:00,2026-08-08T20:32:00
SHP-000528,ORD-000528,DC-15,DELAYED,Carrier-A,2026-09-05T10:44:00,
SHP-000529,ORD-000529,DC-16,DEPARTED,Carrier-D,2026-08-09T14:30:00,2026-08-09T15:42:00
SHP-000530,ORD-000530,DC-03,BOOKED,Carrier-A,2026-08-28T17:55:00,
SHP-000531,ORD-000531,DC-09,DELAYED,Carrier-D,2026-08-27T11:03:00,2026-08-27T10:59:00
SHP-000532,ORD-000532,DC-06,DEPARTED,Carrier-A,2026-08-22T20:11:00,2026-08-22T21:21:00
SHP-000533,ORD-000533,DC-14,BOOKED,Carrier-B,2026-08-28T01:00:00,2026-08-28T00:59:00
SHP-000534,ORD-000534,DC-18,DELAYED,Carrier-A,2026-08-17T18:16:00,
SHP-000535,ORD-000535,DC-04,AT_DOCK,Carrier-B,2026-08-10T18:33:00,
SHP-000536,ORD-000536,DC-15,AT_DOCK,Carrier-C,2026-08-19T02:14:00,
SHP-000537,ORD-000537,DC-09,BOOKED,Carrier-C,2026-08-18T11:12:00,2026-08-18T11:53:00
SHP-000538,ORD-000538,DC-11,AT_DOCK,Carrier-A,2026-08-17T03:44:00,
SHP-000539,ORD-000539,DC-05,AT_DOCK,Carrier-D,2026-08-06T05:51:00,2026-08-06T06:22:00
SHP-000540,ORD-000540,DC-09,BOOKED,Carrier-D,2026-08-06T05:26:00,2026-08-06T06:34:00
SHP-000541,ORD-000541,DC-02,BOOKED,Carrier-C,2026-08-20T05:20:00,
