warehouse_id,sku,location,wms_qty,erp_qty,vision_qty,reserved_qty,inventory_status,last_cycle_count_days
DC-01,SKU-00883,DC-01-Z05-B031,79,81,76,16,QUARANTINE,45
DC-01,SKU-00351,DC-01-Z10-B025,220,219,219,2,AVAILABLE,32
DC-01,SKU-00431,DC-01-Z09-B033,93,92,93,19,AVAILABLE,138
DC-01,SKU-00175,DC-01-Z05-B039,35,35,35,5,AVAILABLE,57
DC-01,SKU-00152,DC-01-Z04-B066,61,61,62,11,AVAILABLE,154
DC-01,SKU-00594,DC-01-Z12-B007,168,168,165,10,AVAILABLE,102
DC-01,SKU-00600,DC-01-Z01-B038,45,45,45,3,AVAILABLE,151
DC-01,SKU-01105,DC-01-Z03-B017,78,78,78,3,QUARANTINE,52
DC-01,SKU-00453,DC-01-Z07-B028,149,149,152,15,AVAILABLE,38
DC-01,SKU-00607,DC-01-Z03-B018,146,147,146,10,AVAILABLE,84
DC-01,SKU-00170,DC-01-Z02-B050,68,68,71,4,AVAILABLE,27
DC-01,SKU-00400,DC-01-Z08-B032,71,71,72,8,AVAILABLE,153
DC-01,SKU-01094,DC-01-Z03-B028,20,19,20,4,AVAILABLE,32
DC-01,SKU-00677,DC-01-Z11-B067,194,192,191,18,AVAILABLE,135
DC-01,SKU-00809,DC-01-Z04-B034,59,59,60,0,AVAILABLE,52
DC-01,SKU-01133,DC-01-Z03-B045,108,106,109,17,AVAILABLE,29
DC-01,SKU-00423,DC-01-Z04-B065,82,82,82,7,AVAILABLE,13
DC-01,SKU-00484,DC-01-Z02-B019,172,171,172,8,AVAILABLE,66
DC-01,SKU-00199,DC-01-Z02-B017,137,137,137,8,AVAILABLE,134
DC-01,SKU-00774,DC-01-Z11-B017,122,120,123,16,QUARANTINE,111
DC-01,SKU-00817,DC-01-Z11-B030,140,140,140,3,AVAILABLE,91
DC-01,SKU-00010,DC-01-Z07-B065,34,34,34,5,AVAILABLE,95
DC-01,SKU-00349,DC-01-Z01-B050,16,14,16,0,AVAILABLE,149
DC-01,SKU-00198,DC-01-Z05-B035,100,100,100,8,AVAILABLE,52
DC-01,SKU-00975,DC-01-Z02-B013,77,77,77,18,AVAILABLE,148
DC-01,SKU-00785,DC-01-Z05-B010,41,41,41,15,AVAILABLE,35
DC-01,SKU-00434,DC-01-Z09-B080,177,176,176,16,QUARANTINE,148
DC-01,SKU-00115,DC-01-Z11-B005,218,220,218,14,AVAILABLE,88
DC-01,SKU-00182,DC-01-Z06-B048,11,11,12,5,AVAILABLE,90
DC-01,SKU-00116,DC-01-Z06-B013,174,174,174,13,AVAILABLE,104
DC-01,SKU-00946,DC-01-Z07-B024,189,190,188,8,AVAILABLE,171
DC-01,SKU-00043,DC-01-Z04-B053,124,124,124,11,AVAILABLE,94
DC-01,SKU-00106,DC-01-Z06-B042,206,205,206,14,AVAILABLE,48
DC-01,SKU-00751,DC-01-Z10-B049,17,18,16,11,AVAILABLE,178
DC-01,SKU-00878,DC-01-Z04-B061,6,6,6,0,AVAILABLE,35
DC-01,SKU-01132,DC-01-Z06-B051,126,126,125,0,AVAILABLE,149
DC-01,SKU-01002,DC-01-Z01-B080,174,176,174,17,AVAILABLE,179
DC-01,SKU-00734,DC-01-Z03-B006,154,154,155,1,AVAILABLE,60
DC-01,SKU-00537,DC-01-Z01-B020,198,197,195,3,AVAILABLE,2
DC-01,SKU-00749,DC-01-Z01-B004,28,27,25,5,AVAILABLE,142
DC-01,SKU-01035,DC-01-Z03-B063,32,32,32,9,AVAILABLE,175
DC-01,SKU-00606,DC-01-Z08-B001,6,6,6,5,AVAILABLE,128
DC-01,SKU-00248,DC-01-Z11-B038,99,99,102,11,AVAILABLE,110
DC-01,SKU-00559,DC-01-Z05-B065,190,190,190,18,AVAILABLE,8
DC-01,SKU-00314,DC-01-Z07-B045,159,159,156,3,AVAILABLE,45
DC-01,SKU-01129,DC-01-Z12-B022,102,101,99,10,AVAILABLE,81
DC-01,SKU-01148,DC-01-Z01-B021,141,140,141,5,AVAILABLE,149
DC-01,SKU-00591,DC-01-Z06-B029,129,130,132,2,QUARANTINE,59
DC-01,SKU-01077,DC-01-Z10-B049,151,152,151,14,HOLD,47
DC-01,SKU-00852,DC-01-Z01-B053,116,116,113,16,AVAILABLE,173
DC-01,SKU-00999,DC-01-Z11-B003,189,189,188,0,QUARANTINE,75
DC-01,SKU-00407,DC-01-Z12-B042,220,222,219,3,AVAILABLE,114
DC-01,SKU-00725,DC-01-Z04-B072,57,56,56,9,AVAILABLE,53
DC-01,SKU-00726,DC-01-Z11-B058,18,18,21,15,HOLD,79
DC-01,SKU-00544,DC-01-Z11-B078,160,160,161,10,QUARANTINE,59
DC-01,SKU-01135,DC-01-Z04-B030,152,152,149,17,AVAILABLE,111
DC-01,SKU-00288,DC-01-Z09-B005,26,26,29,9,AVAILABLE,0
DC-01,SKU-00997,DC-01-Z11-B018,220,221,220,3,AVAILABLE,94
DC-01,SKU-01015,DC-01-Z12-B063,1,3,1,0,AVAILABLE,91
DC-01,SKU-00197,DC-01-Z04-B032,46,48,46,9,AVAILABLE,64
DC-01,SKU-00054,DC-01-Z11-B059,8,8,8,5,AVAILABLE,96
DC-01,SKU-00308,DC-01-Z01-B005,92,92,89,9,QUARANTINE,157
DC-01,SKU-00641,DC-01-Z05-B070,3,5,2,0,AVAILABLE,151
DC-01,SKU-00627,DC-01-Z07-B011,60,62,57,9,AVAILABLE,48
DC-01,SKU-00939,DC-01-Z04-B052,146,146,143,3,AVAILABLE,157
DC-01,SKU-00829,DC-01-Z05-B045,54,55,51,10,AVAILABLE,170
DC-01,SKU-00796,DC-01-Z03-B015,77,77,74,6,AVAILABLE,167
DC-01,SKU-00009,DC-01-Z11-B066,0,0,3,0,AVAILABLE,93
DC-01,SKU-01090,DC-01-Z01-B063,86,86,86,3,AVAILABLE,127
DC-01,SKU-00903,DC-01-Z06-B063,169,171,172,16,QUARANTINE,134
DC-01,SKU-00553,DC-01-Z03-B064,114,114,114,20,AVAILABLE,161
DC-01,SKU-00121,DC-01-Z01-B076,106,106,109,17,AVAILABLE,119
DC-01,SKU-00452,DC-01-Z09-B005,61,61,61,7,AVAILABLE,134
DC-01,SKU-00570,DC-01-Z08-B038,62,62,63,3,HOLD,113
DC-01,SKU-00034,DC-01-Z05-B036,161,161,162,4,AVAILABLE,132
DC-01,SKU-00283,DC-01-Z08-B005,113,112,116,17,HOLD,95
DC-01,SKU-00712,DC-01-Z04-B069,0,0,0,0,AVAILABLE,168
DC-01,SKU-00181,DC-01-Z06-B069,91,89,91,18,QUARANTINE,113
DC-01,SKU-00609,DC-01-Z11-B044,84,84,85,1,AVAILABLE,130
DC-01,SKU-00209,DC-01-Z11-B042,1,1,1,0,AVAILABLE,1
DC-01,SKU-00216,DC-01-Z10-B036,45,47,45,4,AVAILABLE,24
DC-01,SKU-01036,DC-01-Z07-B022,2,0,2,0,AVAILABLE,73
DC-01,SKU-01018,DC-01-Z01-B021,36,38,33,18,AVAILABLE,15
DC-01,SKU-00496,DC-01-Z11-B038,127,129,126,3,AVAILABLE,51
DC-01,SKU-00189,DC-01-Z11-B037,173,174,173,5,QUARANTINE,127
DC-01,SKU-00610,DC-01-Z01-B019,17,16,16,14,HOLD,67
DC-01,SKU-00292,DC-01-Z06-B032,121,123,121,19,QUARANTINE,65
DC-01,SKU-00495,DC-01-Z11-B008,174,172,174,1,QUARANTINE,40
DC-01,SKU-00798,DC-01-Z12-B036,96,97,99,11,QUARANTINE,6
DC-01,SKU-00039,DC-01-Z02-B003,19,21,19,3,AVAILABLE,139
DC-01,SKU-00311,DC-01-Z01-B056,179,177,179,7,AVAILABLE,91
DC-01,SKU-00979,DC-01-Z03-B007,107,107,107,1,AVAILABLE,14
DC-01,SKU-00180,DC-01-Z09-B010,18,19,15,8,AVAILABLE,98
DC-01,SKU-00297,DC-01-Z07-B068,174,174,175,9,QUARANTINE,18
DC-01,SKU-00732,DC-01-Z07-B002,32,30,32,12,AVAILABLE,41
DC-01,SKU-01073,DC-01-Z08-B062,3,3,6,2,AVAILABLE,19
DC-01,SKU-00910,DC-01-Z12-B004,187,186,184,13,AVAILABLE,62
DC-01,SKU-00967,DC-01-Z03-B035,151,151,152,1,QUARANTINE,88
DC-01,SKU-00904,DC-01-Z10-B012,53,53,50,6,AVAILABLE,163
DC-01,SKU-00215,DC-01-Z08-B044,128,128,128,8,AVAILABLE,119
DC-01,SKU-00635,DC-01-Z12-B075,212,212,212,16,AVAILABLE,113
DC-01,SKU-00931,DC-01-Z01-B054,219,219,219,13,QUARANTINE,72
DC-01,SKU-00740,DC-01-Z05-B070,207,205,204,12,HOLD,45
DC-01,SKU-00482,DC-01-Z06-B006,120,120,121,6,AVAILABLE,142
DC-01,SKU-00501,DC-01-Z09-B077,107,107,107,6,AVAILABLE,31
DC-01,SKU-01003,DC-01-Z06-B078,216,214,213,1,AVAILABLE,16
DC-01,SKU-00479,DC-01-Z11-B018,188,190,185,14,AVAILABLE,117
DC-01,SKU-00249,DC-01-Z09-B025,39,40,39,7,AVAILABLE,26
DC-01,SKU-00861,DC-01-Z08-B044,132,132,133,15,AVAILABLE,31
DC-01,SKU-00547,DC-01-Z12-B008,175,173,175,6,AVAILABLE,46
DC-01,SKU-00335,DC-01-Z03-B056,172,173,169,1,AVAILABLE,108
DC-01,SKU-00072,DC-01-Z08-B031,133,133,134,20,AVAILABLE,104
DC-01,SKU-00430,DC-01-Z01-B029,111,113,111,3,AVAILABLE,106
DC-01,SKU-01199,DC-01-Z05-B037,28,28,28,9,AVAILABLE,61
DC-01,SKU-00480,DC-01-Z02-B040,30,31,31,13,AVAILABLE,14
DC-01,SKU-00636,DC-01-Z12-B021,60,58,60,1,QUARANTINE,174
DC-01,SKU-00416,DC-01-Z06-B030,75,74,74,0,HOLD,173
DC-01,SKU-00354,DC-01-Z01-B061,75,75,76,1,AVAILABLE,123
DC-01,SKU-01185,DC-01-Z09-B048,9,7,9,0,AVAILABLE,156
DC-01,SKU-00088,DC-01-Z02-B070,4,4,7,3,AVAILABLE,141
DC-01,SKU-00622,DC-01-Z01-B051,42,42,39,9,AVAILABLE,7
DC-01,SKU-01025,DC-01-Z01-B045,45,44,45,14,AVAILABLE,61
DC-01,SKU-00642,DC-01-Z01-B049,205,205,205,19,AVAILABLE,85
DC-01,SKU-00177,DC-01-Z04-B071,163,163,163,12,AVAILABLE,138
DC-01,SKU-00117,DC-01-Z10-B073,75,76,78,2,AVAILABLE,12
DC-01,SKU-01044,DC-01-Z09-B042,162,162,162,14,AVAILABLE,168
DC-01,SKU-00924,DC-01-Z11-B023,106,106,109,9,AVAILABLE,173
DC-01,SKU-00902,DC-01-Z06-B042,190,188,193,16,AVAILABLE,114
DC-01,SKU-00222,DC-01-Z12-B006,78,77,81,4,AVAILABLE,76
DC-01,SKU-00572,DC-01-Z01-B072,17,17,18,0,AVAILABLE,126
DC-01,SKU-00678,DC-01-Z07-B069,8,8,8,3,AVAILABLE,55
DC-01,SKU-00850,DC-01-Z04-B015,136,136,139,9,AVAILABLE,109
DC-01,SKU-00755,DC-01-Z08-B039,20,20,21,6,AVAILABLE,143
DC-01,SKU-01121,DC-01-Z12-B017,29,31,29,18,AVAILABLE,142
DC-01,SKU-00004,DC-01-Z09-B037,129,129,132,7,AVAILABLE,158
DC-01,SKU-00768,DC-01-Z08-B010,158,158,158,1,AVAILABLE,96
DC-01,SKU-00558,DC-01-Z01-B008,50,50,53,6,AVAILABLE,5
DC-01,SKU-00109,DC-01-Z08-B063,196,195,196,11,AVAILABLE,6
DC-01,SKU-00378,DC-01-Z10-B045,173,173,170,18,AVAILABLE,31
DC-01,SKU-00984,DC-01-Z06-B033,183,182,183,20,HOLD,156
DC-01,SKU-00032,DC-01-Z03-B030,167,166,164,1,AVAILABLE,64
DC-01,SKU-00786,DC-01-Z03-B017,198,198,199,0,AVAILABLE,83
DC-01,SKU-01082,DC-01-Z06-B049,114,114,114,15,HOLD,77
DC-01,SKU-00428,DC-01-Z01-B024,161,161,162,19,QUARANTINE,68
DC-01,SKU-00412,DC-01-Z03-B072,207,209,207,13,AVAILABLE,163
DC-01,SKU-00454,DC-01-Z07-B063,72,72,71,12,QUARANTINE,111
DC-01,SKU-00794,DC-01-Z03-B020,96,95,93,10,AVAILABLE,60
DC-01,SKU-01093,DC-01-Z01-B019,207,208,204,4,AVAILABLE,146
DC-01,SKU-01004,DC-01-Z09-B016,160,160,161,8,AVAILABLE,5
DC-01,SKU-00507,DC-01-Z09-B059,45,44,45,14,AVAILABLE,171
DC-01,SKU-01021,DC-01-Z02-B071,146,146,146,16,AVAILABLE,9
DC-01,SKU-00138,DC-01-Z02-B062,87,89,87,4,AVAILABLE,129
DC-01,SKU-00569,DC-01-Z09-B015,26,28,26,6,AVAILABLE,59
DC-01,SKU-00133,DC-01-Z02-B051,175,175,175,12,AVAILABLE,116
DC-01,SKU-00347,DC-01-Z12-B009,35,33,32,19,HOLD,153
DC-01,SKU-00244,DC-01-Z12-B022,102,102,99,4,AVAILABLE,92
DC-01,SKU-00255,DC-01-Z04-B044,73,71,73,8,AVAILABLE,36
DC-01,SKU-01045,DC-01-Z03-B039,209,209,208,4,AVAILABLE,100
DC-01,SKU-01012,DC-01-Z11-B037,121,121,120,17,AVAILABLE,28
DC-01,SKU-00393,DC-01-Z09-B032,46,46,43,13,QUARANTINE,164
DC-01,SKU-00906,DC-01-Z06-B043,13,14,16,4,AVAILABLE,166
DC-01,SKU-00476,DC-01-Z11-B078,157,158,154,13,HOLD,103
DC-01,SKU-00096,DC-01-Z04-B068,209,207,209,9,HOLD,174
DC-01,SKU-00543,DC-01-Z08-B078,11,11,12,9,AVAILABLE,54
DC-01,SKU-00156,DC-01-Z07-B003,91,90,94,11,HOLD,137
DC-01,SKU-00183,DC-01-Z10-B050,45,45,45,20,HOLD,105
DC-01,SKU-01159,DC-01-Z08-B061,145,145,144,9,HOLD,163
DC-01,SKU-00579,DC-01-Z08-B063,102,100,99,9,AVAILABLE,174
DC-01,SKU-00766,DC-01-Z08-B079,154,154,154,7,AVAILABLE,41
DC-01,SKU-00220,DC-01-Z05-B017,19,17,19,19,HOLD,35
DC-01,SKU-00841,DC-01-Z03-B039,6,4,5,5,AVAILABLE,78
DC-01,SKU-00808,DC-01-Z01-B036,163,164,160,13,AVAILABLE,56
DC-01,SKU-00075,DC-01-Z02-B021,61,61,61,5,AVAILABLE,78
DC-01,SKU-00429,DC-01-Z05-B013,216,214,219,18,AVAILABLE,57
DC-01,SKU-00822,DC-01-Z10-B045,107,105,108,11,AVAILABLE,54
DC-01,SKU-01049,DC-01-Z11-B037,176,176,176,13,AVAILABLE,159
DC-01,SKU-01194,DC-01-Z07-B031,153,152,154,7,AVAILABLE,125
DC-01,SKU-00298,DC-01-Z01-B026,51,51,51,8,AVAILABLE,161
DC-01,SKU-00194,DC-01-Z04-B013,153,153,153,0,HOLD,97
DC-01,SKU-00590,DC-01-Z12-B051,175,175,175,13,AVAILABLE,173
DC-01,SKU-01030,DC-01-Z01-B076,137,136,137,15,AVAILABLE,118
DC-01,SKU-00560,DC-01-Z08-B031,107,106,106,6,AVAILABLE,39
DC-01,SKU-00065,DC-01-Z05-B059,40,41,40,19,AVAILABLE,10
DC-01,SKU-00031,DC-01-Z10-B041,44,43,44,10,AVAILABLE,121
DC-01,SKU-00701,DC-01-Z03-B078,209,207,209,4,AVAILABLE,23
DC-01,SKU-01064,DC-01-Z03-B007,200,199,203,8,AVAILABLE,14
DC-01,SKU-00015,DC-01-Z11-B062,56,56,56,2,AVAILABLE,134
DC-01,SKU-00948,DC-01-Z05-B012,199,199,199,5,AVAILABLE,54
DC-02,SKU-00081,DC-02-Z10-B033,55,55,55,15,HOLD,60
DC-02,SKU-00639,DC-02-Z11-B024,66,67,65,5,QUARANTINE,66
DC-02,SKU-00255,DC-02-Z09-B076,150,150,151,0,AVAILABLE,134
DC-02,SKU-00266,DC-02-Z10-B010,86,85,85,10,AVAILABLE,0
DC-02,SKU-00336,DC-02-Z12-B002,124,125,121,19,AVAILABLE,73
DC-02,SKU-00760,DC-02-Z12-B063,132,132,129,10,HOLD,24
DC-02,SKU-00034,DC-02-Z05-B032,21,21,21,17,AVAILABLE,163
DC-02,SKU-01109,DC-02-Z01-B031,56,56,53,15,HOLD,54
DC-02,SKU-00962,DC-02-Z01-B016,40,40,40,9,AVAILABLE,109
DC-02,SKU-01179,DC-02-Z03-B079,116,118,119,2,AVAILABLE,15
DC-02,SKU-01118,DC-02-Z08-B034,174,174,175,20,AVAILABLE,126
DC-02,SKU-00217,DC-02-Z10-B067,203,203,206,16,AVAILABLE,31
DC-02,SKU-01115,DC-02-Z08-B029,69,69,69,3,AVAILABLE,130
DC-02,SKU-00249,DC-02-Z03-B011,40,42,40,9,HOLD,48
DC-02,SKU-00493,DC-02-Z07-B046,5,4,8,1,AVAILABLE,97
DC-02,SKU-00151,DC-02-Z03-B052,7,6,6,0,AVAILABLE,143
DC-02,SKU-00479,DC-02-Z06-B064,70,72,69,4,AVAILABLE,135
DC-02,SKU-00391,DC-02-Z12-B035,11,11,12,9,AVAILABLE,82
DC-02,SKU-00598,DC-02-Z05-B017,189,189,189,19,QUARANTINE,101
DC-02,SKU-00216,DC-02-Z05-B021,198,200,198,6,AVAILABLE,178
DC-02,SKU-00274,DC-02-Z12-B055,143,143,146,19,AVAILABLE,34
DC-02,SKU-00612,DC-02-Z08-B042,159,161,160,6,AVAILABLE,9
DC-02,SKU-00790,DC-02-Z10-B060,83,81,80,3,HOLD,46
DC-02,SKU-01117,DC-02-Z09-B023,144,142,144,3,AVAILABLE,58
DC-02,SKU-00795,DC-02-Z08-B072,11,9,14,3,AVAILABLE,156
DC-02,SKU-00902,DC-02-Z12-B003,20,18,20,1,AVAILABLE,80
DC-02,SKU-00096,DC-02-Z11-B075,131,129,132,11,AVAILABLE,6
DC-02,SKU-00691,DC-02-Z06-B062,82,82,81,0,AVAILABLE,31
DC-02,SKU-00860,DC-02-Z05-B066,55,55,58,20,AVAILABLE,46
DC-02,SKU-00629,DC-02-Z02-B034,5,5,5,1,AVAILABLE,27
DC-02,SKU-00944,DC-02-Z08-B055,63,61,63,0,AVAILABLE,169
DC-02,SKU-00604,DC-02-Z08-B004,158,156,158,11,AVAILABLE,159
DC-02,SKU-01094,DC-02-Z04-B026,6,4,5,1,AVAILABLE,75
DC-02,SKU-00686,DC-02-Z05-B030,168,169,165,10,AVAILABLE,94
DC-02,SKU-00863,DC-02-Z06-B066,6,7,5,5,AVAILABLE,53
DC-02,SKU-00824,DC-02-Z07-B008,122,122,122,19,AVAILABLE,159
DC-02,SKU-00689,DC-02-Z11-B072,212,210,215,6,AVAILABLE,138
DC-02,SKU-00900,DC-02-Z06-B045,82,82,83,20,AVAILABLE,73
DC-02,SKU-00392,DC-02-Z03-B012,140,140,141,17,AVAILABLE,177
DC-02,SKU-00676,DC-02-Z03-B060,50,50,51,6,AVAILABLE,75
DC-02,SKU-00140,DC-02-Z10-B046,64,66,63,10,AVAILABLE,41
DC-02,SKU-01140,DC-02-Z05-B056,184,182,181,14,AVAILABLE,21
DC-02,SKU-00030,DC-02-Z09-B056,116,114,119,19,AVAILABLE,142
DC-02,SKU-00949,DC-02-Z07-B009,82,81,82,0,AVAILABLE,105
DC-02,SKU-00664,DC-02-Z09-B033,183,183,184,17,AVAILABLE,33
DC-02,SKU-00400,DC-02-Z07-B047,165,165,164,15,AVAILABLE,175
DC-02,SKU-00276,DC-02-Z01-B007,144,145,141,3,AVAILABLE,144
DC-02,SKU-00356,DC-02-Z05-B041,122,123,119,14,AVAILABLE,155
DC-02,SKU-00559,DC-02-Z01-B024,154,152,154,12,AVAILABLE,12
DC-02,SKU-01135,DC-02-Z06-B017,65,65,64,20,AVAILABLE,45
DC-02,SKU-01194,DC-02-Z08-B075,165,165,166,4,AVAILABLE,4
DC-02,SKU-00720,DC-02-Z02-B028,196,196,196,9,AVAILABLE,78
DC-02,SKU-00118,DC-02-Z02-B079,5,5,5,5,HOLD,122
DC-02,SKU-00913,DC-02-Z01-B075,167,167,164,20,AVAILABLE,139
DC-02,SKU-00200,DC-02-Z05-B065,16,16,19,3,AVAILABLE,72
DC-02,SKU-00171,DC-02-Z04-B025,60,60,57,4,AVAILABLE,144
DC-02,SKU-00586,DC-02-Z08-B051,57,59,56,19,AVAILABLE,142
DC-02,SKU-00165,DC-02-Z06-B031,193,193,190,3,AVAILABLE,140
DC-02,SKU-00671,DC-02-Z06-B011,156,156,156,10,AVAILABLE,22
DC-02,SKU-00416,DC-02-Z04-B030,24,23,27,1,AVAILABLE,158
DC-02,SKU-00592,DC-02-Z03-B050,218,218,215,7,AVAILABLE,26
DC-02,SKU-00954,DC-02-Z01-B070,212,212,212,16,AVAILABLE,76
DC-02,SKU-00970,DC-02-Z11-B013,208,210,211,13,HOLD,128
DC-02,SKU-00557,DC-02-Z09-B017,103,105,102,12,AVAILABLE,144
DC-02,SKU-00633,DC-02-Z07-B056,212,212,213,19,AVAILABLE,121
DC-02,SKU-00265,DC-02-Z10-B005,127,129,126,19,AVAILABLE,147
DC-02,SKU-00623,DC-02-Z09-B042,16,16,16,12,AVAILABLE,40
DC-02,SKU-00494,DC-02-Z05-B047,58,58,61,13,AVAILABLE,94
DC-02,SKU-00361,DC-02-Z08-B030,86,84,87,5,AVAILABLE,84
DC-02,SKU-00346,DC-02-Z04-B076,202,202,201,9,AVAILABLE,106
DC-02,SKU-00026,DC-02-Z08-B039,118,118,117,7,AVAILABLE,32
DC-02,SKU-00603,DC-02-Z07-B012,84,84,83,2,AVAILABLE,140
DC-02,SKU-00019,DC-02-Z08-B017,133,134,136,20,AVAILABLE,74
DC-02,SKU-00638,DC-02-Z04-B008,74,75,73,5,AVAILABLE,89
DC-02,SKU-00349,DC-02-Z01-B078,7,7,6,5,AVAILABLE,53
DC-02,SKU-00402,DC-02-Z06-B018,18,18,17,18,AVAILABLE,97
DC-02,SKU-00975,DC-02-Z11-B027,142,142,142,3,HOLD,176
DC-02,SKU-00882,DC-02-Z10-B074,36,35,36,14,AVAILABLE,7
DC-02,SKU-00739,DC-02-Z11-B063,22,23,21,7,AVAILABLE,9
DC-02,SKU-01049,DC-02-Z10-B012,24,24,27,13,AVAILABLE,104
DC-02,SKU-00279,DC-02-Z09-B077,192,192,191,0,HOLD,159
DC-02,SKU-01176,DC-02-Z05-B069,88,88,85,11,AVAILABLE,39
DC-02,SKU-00027,DC-02-Z10-B068,66,66,66,17,AVAILABLE,160
DC-02,SKU-00899,DC-02-Z02-B058,117,119,120,14,AVAILABLE,52
DC-02,SKU-00182,DC-02-Z09-B064,215,215,212,14,AVAILABLE,169
DC-02,SKU-00112,DC-02-Z11-B064,90,92,90,19,AVAILABLE,62
DC-02,SKU-00826,DC-02-Z02-B007,153,153,150,4,AVAILABLE,38
DC-02,SKU-00685,DC-02-Z02-B057,148,147,151,2,QUARANTINE,30
DC-02,SKU-00776,DC-02-Z12-B040,193,193,193,3,AVAILABLE,180
DC-02,SKU-00115,DC-02-Z02-B011,107,109,110,13,AVAILABLE,40
DC-02,SKU-00344,DC-02-Z04-B074,45,45,48,6,AVAILABLE,65
DC-02,SKU-00516,DC-02-Z10-B047,206,206,209,16,AVAILABLE,73
DC-02,SKU-00020,DC-02-Z03-B072,156,155,156,9,AVAILABLE,179
DC-02,SKU-01078,DC-02-Z06-B020,26,28,29,6,AVAILABLE,153
DC-02,SKU-00410,DC-02-Z01-B027,139,139,142,14,AVAILABLE,165
DC-02,SKU-00659,DC-02-Z11-B002,103,103,100,15,AVAILABLE,19
DC-02,SKU-00819,DC-02-Z08-B018,96,96,93,19,AVAILABLE,16
DC-02,SKU-00581,DC-02-Z06-B046,167,167,167,3,AVAILABLE,33
DC-02,SKU-00103,DC-02-Z09-B001,6,7,6,6,AVAILABLE,111
DC-02,SKU-00222,DC-02-Z10-B040,50,52,50,1,AVAILABLE,36
DC-02,SKU-00358,DC-02-Z02-B012,176,175,177,3,AVAILABLE,81
DC-02,SKU-00006,DC-02-Z02-B060,129,128,129,18,HOLD,144
DC-02,SKU-00117,DC-02-Z03-B021,68,68,67,4,AVAILABLE,176
DC-02,SKU-00982,DC-02-Z11-B038,154,154,154,5,AVAILABLE,157
DC-02,SKU-00797,DC-02-Z09-B054,215,215,218,2,AVAILABLE,22
DC-02,SKU-00892,DC-02-Z01-B064,186,186,187,0,AVAILABLE,98
DC-02,SKU-00406,DC-02-Z01-B048,202,202,201,11,AVAILABLE,142
DC-02,SKU-00701,DC-02-Z01-B009,199,199,198,16,AVAILABLE,18
DC-02,SKU-00558,DC-02-Z08-B050,63,61,63,8,AVAILABLE,56
DC-02,SKU-01086,DC-02-Z06-B026,84,84,87,15,AVAILABLE,162
DC-02,SKU-00986,DC-02-Z02-B011,192,192,191,5,AVAILABLE,11
DC-02,SKU-00716,DC-02-Z02-B005,29,29,32,4,AVAILABLE,174
DC-02,SKU-01154,DC-02-Z01-B039,158,159,161,7,QUARANTINE,86
DC-02,SKU-00889,DC-02-Z06-B071,215,217,214,5,AVAILABLE,144
DC-02,SKU-01003,DC-02-Z08-B060,11,13,11,0,AVAILABLE,112
DC-02,SKU-01188,DC-02-Z08-B019,215,216,216,14,AVAILABLE,167
DC-02,SKU-00183,DC-02-Z06-B005,47,47,44,12,AVAILABLE,130
DC-02,SKU-01100,DC-02-Z09-B074,166,166,163,12,AVAILABLE,18
DC-02,SKU-00937,DC-02-Z03-B007,63,61,63,5,AVAILABLE,152
DC-02,SKU-00600,DC-02-Z04-B058,169,169,169,6,AVAILABLE,23
DC-02,SKU-00180,DC-02-Z08-B033,46,46,49,20,AVAILABLE,180
DC-02,SKU-00590,DC-02-Z07-B036,72,72,72,14,AVAILABLE,148
DC-02,SKU-00047,DC-02-Z08-B056,50,50,50,19,AVAILABLE,77
DC-02,SKU-00213,DC-02-Z08-B064,48,47,45,8,AVAILABLE,156
DC-02,SKU-01182,DC-02-Z08-B038,121,121,124,5,AVAILABLE,126
DC-02,SKU-00164,DC-02-Z05-B002,181,183,181,17,AVAILABLE,36
DC-02,SKU-00178,DC-02-Z08-B045,188,189,185,18,AVAILABLE,155
DC-02,SKU-01175,DC-02-Z01-B065,109,109,109,1,AVAILABLE,117
DC-02,SKU-00809,DC-02-Z08-B040,24,25,25,15,AVAILABLE,59
DC-02,SKU-00620,DC-02-Z02-B064,184,185,184,1,QUARANTINE,30
DC-02,SKU-00537,DC-02-Z10-B061,133,133,133,1,HOLD,153
DC-02,SKU-00529,DC-02-Z08-B050,119,117,119,4,AVAILABLE,29
DC-02,SKU-00497,DC-02-Z02-B069,90,92,89,4,QUARANTINE,126
DC-02,SKU-00451,DC-02-Z12-B066,185,186,182,1,AVAILABLE,6
DC-02,SKU-00713,DC-02-Z11-B048,80,80,80,8,AVAILABLE,156
DC-02,SKU-00430,DC-02-Z02-B018,203,205,200,2,QUARANTINE,137
DC-02,SKU-00429,DC-02-Z09-B017,171,171,171,9,AVAILABLE,141
DC-02,SKU-00188,DC-02-Z03-B043,80,80,83,9,AVAILABLE,72
DC-02,SKU-01037,DC-02-Z02-B062,193,193,193,12,AVAILABLE,180
DC-02,SKU-00176,DC-02-Z04-B063,177,176,177,10,QUARANTINE,21
DC-02,SKU-00754,DC-02-Z11-B009,15,15,15,5,AVAILABLE,36
DC-02,SKU-00589,DC-02-Z08-B047,173,173,170,10,AVAILABLE,175
DC-02,SKU-00219,DC-02-Z01-B056,123,123,120,9,AVAILABLE,119
DC-02,SKU-00379,DC-02-Z04-B077,128,128,129,12,AVAILABLE,70
DC-02,SKU-00706,DC-02-Z08-B069,23,22,23,12,AVAILABLE,20
DC-02,SKU-00401,DC-02-Z11-B017,153,152,153,20,AVAILABLE,110
