order_id,warehouse_id,priority,created_at,carrier_cutoff,oms_status,wms_status,customer_region,service_level
ORD-000203,DC-10,STANDARD,2026-08-26T04:12:00,2026-08-26T12:12:00,SHIPPED,SHIPPED,MEA,STANDARD
ORD-000204,DC-15,STANDARD,2026-08-03T04:01:00,2026-08-03T10:01:00,PACKING,PACKING,NA,NEXT_DAY
ORD-000205,DC-10,STANDARD,2026-08-24T10:26:00,2026-08-25T10:26:00,EXCEPTION,EXCEPTION,EU,STANDARD
ORD-000206,DC-06,STANDARD,2026-08-03T14:46:00,2026-08-04T02:46:00,STAGED,STAGED,LATAM,STANDARD
ORD-000207,DC-05,STANDARD,2026-08-07T02:41:00,2026-08-07T08:41:00,PICKING,PICKING,MEA,SAME_DAY
ORD-000208,DC-08,STANDARD,2026-08-29T05:53:00,2026-08-29T17:53:00,RELEASED,RELEASED,NA,NEXT_DAY
ORD-000209,DC-01,STANDARD,2026-08-12T08:55:00,2026-08-12T14:55:00,PACKING,HOLD,EU,SAME_DAY
ORD-000210,DC-18,STANDARD,2026-08-27T12:14:00,2026-08-27T20:14:00,RELEASED,RELEASED,MEA,SAME_DAY
ORD-000211,DC-06,CRITICAL,2026-08-06T09:21:00,2026-08-07T09:21:00,PACKING,PACKING,LATAM,SAME_DAY
ORD-000212,DC-07,STANDARD,2026-08-02T20:49:00,2026-08-03T08:49:00,STAGED,HOLD,MEA,STANDARD
ORD-000213,DC-09,EXPEDITE,2026-08-09T06:42:00,2026-08-10T06:42:00,EXCEPTION,EXCEPTION,EU,SAME_DAY
ORD-000214,DC-01,EXPEDITE,2026-08-10T19:48:00,2026-08-11T19:48:00,PACKING,HOLD,LATAM,SAME_DAY
ORD-000215,DC-06,STANDARD,2026-08-26T15:21:00,2026-08-27T03:21:00,STAGED,STAGED,NA,STANDARD
ORD-000216,DC-09,EXPEDITE,2026-08-08T00:19:00,2026-08-08T06:19:00,SHIPPED,HOLD,NA,NEXT_DAY
ORD-000217,DC-06,STANDARD,2026-08-24T09:47:00,2026-08-24T13:47:00,EXCEPTION,EXCEPTION,LATAM,NEXT_DAY
ORD-000218,DC-10,STANDARD,2026-08-28T03:15:00,2026-08-29T03:15:00,SHIPPED,SHIPPED,APAC,SAME_DAY
ORD-000219,DC-14,STANDARD,2026-08-24T06:03:00,2026-08-24T18:03:00,STAGED,EXCEPTION,APAC,STANDARD
ORD-000220,DC-18,STANDARD,2026-09-02T01:29:00,2026-09-02T05:29:00,RELEASED,RELEASED,MEA,NEXT_DAY
ORD-000221,DC-09,STANDARD,2026-08-28T20:52:00,2026-08-29T08:52:00,SHIPPED,HOLD,APAC,STANDARD
ORD-000222,DC-07,CRITICAL,2026-08-20T02:07:00,2026-08-20T14:07:00,PACKING,PACKING,EU,NEXT_DAY
ORD-000223,DC-11,CRITICAL,2026-09-04T20:31:00,2026-09-05T08:31:00,ALLOCATED,ALLOCATED,LATAM,NEXT_DAY
ORD-000224,DC-05,STANDARD,2026-08-17T14:59:00,2026-08-18T02:59:00,RELEASED,RELEASED,EU,STANDARD
ORD-000225,DC-10,STANDARD,2026-08-25T16:01:00,2026-08-25T22:01:00,SHIPPED,HOLD,APAC,SAME_DAY
ORD-000226,DC-10,EXPEDITE,2026-08-26T00:24:00,2026-08-27T00:24:00,RELEASED,RELEASED,LATAM,SAME_DAY
ORD-000227,DC-15,STANDARD,2026-08-27T08:18:00,2026-08-27T14:18:00,ALLOCATED,ALLOCATED,NA,STANDARD
ORD-000228,DC-10,STANDARD,2026-08-15T11:49:00,2026-08-15T23:49:00,RELEASED,RELEASED,APAC,SAME_DAY
ORD-000229,DC-11,CRITICAL,2026-08-07T23:12:00,2026-08-08T05:12:00,EXCEPTION,EXCEPTION,EU,NEXT_DAY
ORD-000230,DC-14,STANDARD,2026-08-25T22:25:00,2026-08-26T06:25:00,EXCEPTION,EXCEPTION,APAC,SAME_DAY
ORD-000231,DC-04,EXPEDITE,2026-08-24T23:12:00,2026-08-25T05:12:00,PICKING,HOLD,LATAM,STANDARD
ORD-000232,DC-09,EXPEDITE,2026-09-04T09:32:00,2026-09-04T13:32:00,SHIPPED,SHIPPED,MEA,NEXT_DAY
ORD-000233,DC-14,STANDARD,2026-08-17T10:28:00,2026-08-17T14:28:00,EXCEPTION,EXCEPTION,APAC,SAME_DAY
ORD-000234,DC-03,STANDARD,2026-08-05T14:13:00,2026-08-05T20:13:00,STAGED,STAGED,MEA,STANDARD
ORD-000235,DC-05,STANDARD,2026-09-03T05:45:00,2026-09-03T13:45:00,RELEASED,RELEASED,EU,NEXT_DAY
ORD-000236,DC-03,STANDARD,2026-08-28T11:23:00,2026-08-28T17:23:00,ALLOCATED,HOLD,NA,STANDARD
ORD-000237,DC-13,EXPEDITE,2026-08-20T03:10:00,2026-08-20T15:10:00,ALLOCATED,EXCEPTION,MEA,STANDARD
ORD-000238,DC-14,EXPEDITE,2026-08-19T03:46:00,2026-08-19T09:46:00,EXCEPTION,HOLD,APAC,SAME_DAY
ORD-000239,DC-17,STANDARD,2026-08-26T21:33:00,2026-08-27T09:33:00,STAGED,HOLD,LATAM,SAME_DAY
ORD-000240,DC-06,EXPEDITE,2026-08-20T04:29:00,2026-08-20T12:29:00,STAGED,STAGED,MEA,STANDARD
ORD-000241,DC-17,CRITICAL,2026-08-29T13:20:00,2026-08-30T13:20:00,PICKING,EXCEPTION,LATAM,STANDARD
ORD-000242,DC-05,CRITICAL,2026-08-25T16:50:00,2026-08-26T04:50:00,ALLOCATED,EXCEPTION,LATAM,SAME_DAY
ORD-000243,DC-17,STANDARD,2026-08-18T18:33:00,2026-08-19T00:33:00,STAGED,STAGED,LATAM,STANDARD
ORD-000244,DC-10,STANDARD,2026-08-05T22:57:00,2026-08-06T22:57:00,EXCEPTION,EXCEPTION,LATAM,STANDARD
ORD-000245,DC-01,STANDARD,2026-08-26T01:29:00,2026-08-26T09:29:00,SHIPPED,SHIPPED,EU,STANDARD
ORD-000246,DC-04,STANDARD,2026-08-12T02:02:00,2026-08-13T02:02:00,RELEASED,HOLD,APAC,NEXT_DAY
ORD-000247,DC-01,STANDARD,2026-08-18T17:04:00,2026-08-18T23:04:00,STAGED,STAGED,LATAM,STANDARD
ORD-000248,DC-18,EXPEDITE,2026-08-23T02:19:00,2026-08-23T08:19:00,EXCEPTION,EXCEPTION,EU,SAME_DAY
ORD-000249,DC-07,STANDARD,2026-08-27T04:25:00,2026-08-27T08:25:00,ALLOCATED,ALLOCATED,NA,SAME_DAY
ORD-000250,DC-10,EXPEDITE,2026-08-09T22:47:00,2026-08-10T06:47:00,EXCEPTION,HOLD,MEA,NEXT_DAY
ORD-000251,DC-04,CRITICAL,2026-08-25T20:44:00,2026-08-26T20:44:00,EXCEPTION,EXCEPTION,MEA,SAME_DAY
ORD-000252,DC-06,STANDARD,2026-08-11T13:58:00,2026-08-12T13:58:00,EXCEPTION,EXCEPTION,MEA,NEXT_DAY
ORD-000253,DC-06,EXPEDITE,2026-08-09T09:27:00,2026-08-10T09:27:00,ALLOCATED,ALLOCATED,LATAM,NEXT_DAY
ORD-000254,DC-07,STANDARD,2026-09-02T16:10:00,2026-09-03T00:10:00,PICKING,PICKING,APAC,SAME_DAY
ORD-000255,DC-11,STANDARD,2026-08-19T23:51:00,2026-08-20T03:51:00,SHIPPED,SHIPPED,EU,NEXT_DAY
ORD-000256,DC-08,EXPEDITE,2026-08-11T09:36:00,2026-08-11T13:36:00,ALLOCATED,ALLOCATED,APAC,NEXT_DAY
ORD-000257,DC-14,STANDARD,2026-08-21T14:26:00,2026-08-22T14:26:00,SHIPPED,EXCEPTION,EU,SAME_DAY
ORD-000258,DC-03,EXPEDITE,2026-08-02T04:23:00,2026-08-02T10:23:00,SHIPPED,HOLD,MEA,NEXT_DAY
ORD-000259,DC-14,EXPEDITE,2026-08-17T23:01:00,2026-08-18T05:01:00,PACKING,EXCEPTION,APAC,SAME_DAY
ORD-000260,DC-14,STANDARD,2026-08-08T05:48:00,2026-08-08T13:48:00,SHIPPED,EXCEPTION,NA,STANDARD
ORD-000261,DC-09,STANDARD,2026-08-13T08:06:00,2026-08-13T20:06:00,EXCEPTION,EXCEPTION,NA,SAME_DAY
ORD-000262,DC-09,STANDARD,2026-08-21T08:15:00,2026-08-21T14:15:00,PACKING,PACKING,EU,SAME_DAY
ORD-000263,DC-04,STANDARD,2026-08-11T14:38:00,2026-08-11T18:38:00,PACKING,PACKING,APAC,NEXT_DAY
ORD-000264,DC-06,STANDARD,2026-08-16T09:41:00,2026-08-17T09:41:00,ALLOCATED,ALLOCATED,MEA,SAME_DAY
ORD-000265,DC-15,STANDARD,2026-08-31T05:35:00,2026-08-31T17:35:00,EXCEPTION,HOLD,MEA,STANDARD
ORD-000266,DC-12,STANDARD,2026-08-18T00:25:00,2026-08-18T12:25:00,PACKING,PACKING,NA,STANDARD
ORD-000267,DC-16,STANDARD,2026-08-25T10:28:00,2026-08-25T14:28:00,ALLOCATED,HOLD,MEA,STANDARD
ORD-000268,DC-02,STANDARD,2026-08-26T04:22:00,2026-08-26T16:22:00,PACKING,HOLD,APAC,SAME_DAY
ORD-000269,DC-15,STANDARD,2026-08-26T02:55:00,2026-08-26T10:55:00,RELEASED,EXCEPTION,APAC,NEXT_DAY
ORD-000270,DC-03,STANDARD,2026-08-10T14:44:00,2026-08-11T02:44:00,PACKING,PACKING,APAC,SAME_DAY
ORD-000271,DC-15,CRITICAL,2026-09-03T18:23:00,2026-09-03T22:23:00,STAGED,EXCEPTION,LATAM,STANDARD
ORD-000272,DC-03,EXPEDITE,2026-08-30T17:07:00,2026-08-30T23:07:00,SHIPPED,SHIPPED,EU,NEXT_DAY
ORD-000273,DC-13,STANDARD,2026-08-13T09:40:00,2026-08-14T09:40:00,PACKING,PACKING,LATAM,SAME_DAY
ORD-000274,DC-10,STANDARD,2026-09-01T12:52:00,2026-09-01T20:52:00,ALLOCATED,ALLOCATED,EU,SAME_DAY
ORD-000275,DC-04,EXPEDITE,2026-08-16T00:53:00,2026-08-16T06:53:00,PACKING,EXCEPTION,NA,SAME_DAY
ORD-000276,DC-13,STANDARD,2026-08-02T03:21:00,2026-08-02T15:21:00,STAGED,STAGED,NA,SAME_DAY
ORD-000277,DC-05,CRITICAL,2026-08-31T08:46:00,2026-08-31T20:46:00,ALLOCATED,EXCEPTION,LATAM,STANDARD
ORD-000278,DC-17,STANDARD,2026-08-14T02:54:00,2026-08-14T10:54:00,SHIPPED,HOLD,APAC,NEXT_DAY
ORD-000279,DC-03,STANDARD,2026-09-01T05:46:00,2026-09-01T13:46:00,SHIPPED,HOLD,EU,SAME_DAY
ORD-000280,DC-05,STANDARD,2026-09-01T06:56:00,2026-09-01T18:56:00,STAGED,EXCEPTION,APAC,STANDARD
ORD-000281,DC-02,STANDARD,2026-08-11T15:01:00,2026-08-11T19:01:00,RELEASED,EXCEPTION,NA,SAME_DAY
ORD-000282,DC-09,STANDARD,2026-08-20T15:33:00,2026-08-21T03:33:00,RELEASED,EXCEPTION,LATAM,STANDARD
ORD-000283,DC-11,EXPEDITE,2026-08-10T18:50:00,2026-08-10T22:50:00,PACKING,PACKING,MEA,STANDARD
ORD-000284,DC-08,STANDARD,2026-08-21T04:34:00,2026-08-21T10:34:00,PACKING,PACKING,LATAM,SAME_DAY
ORD-000285,DC-10,STANDARD,2026-08-03T09:23:00,2026-08-03T17:23:00,SHIPPED,SHIPPED,APAC,SAME_DAY
ORD-000286,DC-11,EXPEDITE,2026-08-07T04:23:00,2026-08-07T12:23:00,PICKING,HOLD,APAC,NEXT_DAY
ORD-000287,DC-07,STANDARD,2026-08-04T16:38:00,2026-08-05T00:38:00,STAGED,HOLD,NA,SAME_DAY
ORD-000288,DC-06,STANDARD,2026-08-07T21:33:00,2026-08-08T09:33:00,ALLOCATED,ALLOCATED,LATAM,STANDARD
ORD-000289,DC-17,STANDARD,2026-08-06T20:47:00,2026-08-07T02:47:00,SHIPPED,SHIPPED,APAC,STANDARD
ORD-000290,DC-11,EXPEDITE,2026-08-10T20:39:00,2026-08-11T08:39:00,STAGED,EXCEPTION,APAC,NEXT_DAY
ORD-000291,DC-17,EXPEDITE,2026-08-17T03:39:00,2026-08-17T07:39:00,RELEASED,EXCEPTION,MEA,SAME_DAY
ORD-000292,DC-10,STANDARD,2026-08-12T04:01:00,2026-08-13T04:01:00,PACKING,HOLD,EU,SAME_DAY
ORD-000293,DC-05,CRITICAL,2026-08-06T17:56:00,2026-08-07T01:56:00,RELEASED,RELEASED,MEA,SAME_DAY
ORD-000294,DC-15,STANDARD,2026-08-04T17:18:00,2026-08-05T05:18:00,ALLOCATED,ALLOCATED,APAC,STANDARD
ORD-000295,DC-10,STANDARD,2026-08-17T21:17:00,2026-08-18T21:17:00,EXCEPTION,EXCEPTION,APAC,NEXT_DAY
ORD-000296,DC-06,STANDARD,2026-08-18T09:39:00,2026-08-18T15:39:00,PACKING,PACKING,NA,NEXT_DAY
ORD-000297,DC-02,EXPEDITE,2026-08-26T11:46:00,2026-08-26T17:46:00,PACKING,PACKING,NA,SAME_DAY
ORD-000298,DC-18,EXPEDITE,2026-08-06T07:58:00,2026-08-06T11:58:00,PACKING,PACKING,EU,STANDARD
ORD-000299,DC-07,STANDARD,2026-08-08T10:38:00,2026-08-08T22:38:00,PICKING,PICKING,EU,STANDARD
ORD-000300,DC-11,EXPEDITE,2026-08-02T14:04:00,2026-08-03T02:04:00,EXCEPTION,EXCEPTION,EU,NEXT_DAY
ORD-000301,DC-04,STANDARD,2026-08-22T21:41:00,2026-08-23T21:41:00,PACKING,EXCEPTION,EU,SAME_DAY
ORD-000302,DC-14,STANDARD,2026-08-31T03:49:00,2026-08-31T07:49:00,STAGED,STAGED,APAC,NEXT_DAY
ORD-000303,DC-13,STANDARD,2026-08-28T20:52:00,2026-08-29T04:52:00,STAGED,HOLD,NA,SAME_DAY
ORD-000304,DC-01,STANDARD,2026-08-30T15:14:00,2026-08-30T19:14:00,ALLOCATED,ALLOCATED,LATAM,STANDARD
ORD-000305,DC-04,STANDARD,2026-08-08T17:21:00,2026-08-09T01:21:00,RELEASED,HOLD,MEA,STANDARD
ORD-000306,DC-17,EXPEDITE,2026-08-06T20:37:00,2026-08-07T02:37:00,SHIPPED,EXCEPTION,NA,SAME_DAY
ORD-000307,DC-05,STANDARD,2026-08-06T09:19:00,2026-08-06T21:19:00,SHIPPED,EXCEPTION,APAC,SAME_DAY
ORD-000308,DC-04,STANDARD,2026-08-05T09:52:00,2026-08-05T21:52:00,EXCEPTION,EXCEPTION,EU,STANDARD
ORD-000309,DC-15,STANDARD,2026-08-15T21:57:00,2026-08-16T01:57:00,PACKING,PACKING,APAC,NEXT_DAY
ORD-000310,DC-09,STANDARD,2026-08-16T02:35:00,2026-08-16T06:35:00,PICKING,PICKING,MEA,STANDARD
ORD-000311,DC-07,CRITICAL,2026-08-15T08:31:00,2026-08-16T08:31:00,ALLOCATED,ALLOCATED,MEA,STANDARD
ORD-000312,DC-06,STANDARD,2026-08-06T06:56:00,2026-08-06T12:56:00,RELEASED,RELEASED,LATAM,SAME_DAY
ORD-000313,DC-12,STANDARD,2026-08-15T03:32:00,2026-08-15T11:32:00,ALLOCATED,ALLOCATED,LATAM,SAME_DAY
ORD-000314,DC-12,STANDARD,2026-09-01T20:16:00,2026-09-02T08:16:00,EXCEPTION,EXCEPTION,MEA,STANDARD
ORD-000315,DC-17,STANDARD,2026-08-09T08:55:00,2026-08-10T08:55:00,SHIPPED,SHIPPED,MEA,NEXT_DAY
ORD-000316,DC-17,CRITICAL,2026-08-15T02:08:00,2026-08-15T10:08:00,STAGED,STAGED,APAC,NEXT_DAY
ORD-000317,DC-14,STANDARD,2026-08-09T01:23:00,2026-08-09T07:23:00,PACKING,PACKING,LATAM,NEXT_DAY
ORD-000318,DC-05,STANDARD,2026-09-03T00:09:00,2026-09-03T04:09:00,ALLOCATED,HOLD,EU,SAME_DAY
ORD-000319,DC-04,EXPEDITE,2026-08-29T18:41:00,2026-08-29T22:41:00,STAGED,HOLD,LATAM,NEXT_DAY
ORD-000320,DC-17,STANDARD,2026-08-31T04:14:00,2026-08-31T12:14:00,RELEASED,RELEASED,LATAM,NEXT_DAY
ORD-000321,DC-10,STANDARD,2026-09-01T04:20:00,2026-09-01T12:20:00,PACKING,HOLD,NA,NEXT_DAY
ORD-000322,DC-18,STANDARD,2026-08-18T08:42:00,2026-08-18T12:42:00,STAGED,STAGED,LATAM,STANDARD
ORD-000323,DC-03,EXPEDITE,2026-08-11T09:52:00,2026-08-11T17:52:00,PICKING,HOLD,MEA,SAME_DAY
ORD-000324,DC-03,STANDARD,2026-08-16T23:40:00,2026-08-17T23:40:00,PICKING,PICKING,EU,NEXT_DAY
ORD-000325,DC-08,STANDARD,2026-08-01T12:43:00,2026-08-01T20:43:00,PACKING,EXCEPTION,NA,NEXT_DAY
ORD-000326,DC-15,STANDARD,2026-08-12T16:01:00,2026-08-12T22:01:00,SHIPPED,SHIPPED,LATAM,STANDARD
ORD-000327,DC-17,STANDARD,2026-08-15T23:02:00,2026-08-16T03:02:00,STAGED,HOLD,LATAM,NEXT_DAY
ORD-000328,DC-13,EXPEDITE,2026-08-12T03:18:00,2026-08-13T03:18:00,EXCEPTION,EXCEPTION,EU,SAME_DAY
ORD-000329,DC-07,STANDARD,2026-08-17T18:07:00,2026-08-18T18:07:00,PACKING,PACKING,NA,SAME_DAY
ORD-000330,DC-01,STANDARD,2026-08-03T13:27:00,2026-08-03T21:27:00,RELEASED,EXCEPTION,LATAM,STANDARD
ORD-000331,DC-13,STANDARD,2026-08-12T17:50:00,2026-08-12T23:50:00,ALLOCATED,ALLOCATED,EU,STANDARD
ORD-000332,DC-02,STANDARD,2026-09-02T22:48:00,2026-09-03T10:48:00,PICKING,PICKING,MEA,STANDARD
ORD-000333,DC-13,EXPEDITE,2026-08-31T02:52:00,2026-08-31T06:52:00,STAGED,STAGED,MEA,STANDARD
ORD-000334,DC-14,STANDARD,2026-09-02T03:53:00,2026-09-02T15:53:00,PACKING,PACKING,EU,STANDARD
ORD-000335,DC-10,EXPEDITE,2026-08-02T12:58:00,2026-08-02T16:58:00,EXCEPTION,EXCEPTION,EU,NEXT_DAY
ORD-000336,DC-16,STANDARD,2026-09-03T09:46:00,2026-09-03T17:46:00,EXCEPTION,EXCEPTION,NA,SAME_DAY
ORD-000337,DC-15,STANDARD,2026-08-11T10:39:00,2026-08-11T18:39:00,STAGED,EXCEPTION,EU,SAME_DAY
ORD-000338,DC-02,STANDARD,2026-08-13T06:56:00,2026-08-14T06:56:00,SHIPPED,SHIPPED,LATAM,SAME_DAY
ORD-000339,DC-16,STANDARD,2026-08-25T09:23:00,2026-08-25T15:23:00,ALLOCATED,ALLOCATED,MEA,STANDARD
ORD-000340,DC-15,EXPEDITE,2026-08-06T09:04:00,2026-08-06T17:04:00,ALLOCATED,HOLD,EU,STANDARD
ORD-000341,DC-04,STANDARD,2026-08-02T00:28:00,2026-08-02T04:28:00,STAGED,STAGED,APAC,NEXT_DAY
ORD-000342,DC-08,STANDARD,2026-08-16T08:18:00,2026-08-16T14:18:00,ALLOCATED,ALLOCATED,APAC,STANDARD
ORD-000343,DC-01,STANDARD,2026-09-02T10:51:00,2026-09-02T14:51:00,ALLOCATED,ALLOCATED,LATAM,SAME_DAY
ORD-000344,DC-06,CRITICAL,2026-08-11T07:42:00,2026-08-12T07:42:00,SHIPPED,SHIPPED,NA,NEXT_DAY
ORD-000345,DC-11,CRITICAL,2026-08-16T01:58:00,2026-08-16T13:58:00,PICKING,EXCEPTION,LATAM,SAME_DAY
ORD-000346,DC-08,EXPEDITE,2026-09-03T13:35:00,2026-09-03T21:35:00,PACKING,PACKING,MEA,SAME_DAY
ORD-000347,DC-13,STANDARD,2026-09-04T17:49:00,2026-09-05T01:49:00,SHIPPED,SHIPPED,LATAM,SAME_DAY
ORD-000348,DC-05,STANDARD,2026-08-10T20:16:00,2026-08-11T08:16:00,ALLOCATED,ALLOCATED,APAC,NEXT_DAY
ORD-000349,DC-08,CRITICAL,2026-08-23T05:54:00,2026-08-23T13:54:00,RELEASED,RELEASED,MEA,SAME_DAY
ORD-000350,DC-11,EXPEDITE,2026-08-26T01:59:00,2026-08-26T07:59:00,STAGED,HOLD,APAC,NEXT_DAY
ORD-000351,DC-05,STANDARD,2026-08-17T05:17:00,2026-08-18T05:17:00,PACKING,EXCEPTION,EU,SAME_DAY
ORD-000352,DC-15,STANDARD,2026-08-02T20:12:00,2026-08-03T20:12:00,PICKING,PICKING,MEA,SAME_DAY
ORD-000353,DC-15,CRITICAL,2026-08-07T01:34:00,2026-08-08T01:34:00,ALLOCATED,HOLD,LATAM,SAME_DAY
ORD-000354,DC-10,STANDARD,2026-08-09T22:05:00,2026-08-10T06:05:00,SHIPPED,EXCEPTION,MEA,NEXT_DAY
ORD-000355,DC-08,STANDARD,2026-08-30T03:43:00,2026-08-30T09:43:00,EXCEPTION,HOLD,NA,NEXT_DAY
ORD-000356,DC-05,CRITICAL,2026-08-08T03:28:00,2026-08-08T09:28:00,PICKING,PICKING,EU,STANDARD
ORD-000357,DC-03,STANDARD,2026-08-09T17:53:00,2026-08-09T21:53:00,RELEASED,RELEASED,APAC,NEXT_DAY
ORD-000358,DC-15,STANDARD,2026-08-28T15:46:00,2026-08-28T21:46:00,RELEASED,HOLD,EU,NEXT_DAY
ORD-000359,DC-07,CRITICAL,2026-08-15T08:38:00,2026-08-15T20:38:00,PACKING,PACKING,EU,NEXT_DAY
ORD-000360,DC-07,STANDARD,2026-08-11T13:30:00,2026-08-12T13:30:00,STAGED,STAGED,MEA,SAME_DAY
ORD-000361,DC-11,STANDARD,2026-08-20T17:54:00,2026-08-21T01:54:00,PACKING,PACKING,EU,STANDARD
ORD-000362,DC-09,EXPEDITE,2026-08-04T20:48:00,2026-08-05T02:48:00,SHIPPED,EXCEPTION,LATAM,STANDARD
ORD-000363,DC-17,STANDARD,2026-08-06T14:39:00,2026-08-06T20:39:00,STAGED,STAGED,EU,NEXT_DAY
ORD-000364,DC-12,STANDARD,2026-08-28T03:16:00,2026-08-28T11:16:00,ALLOCATED,ALLOCATED,APAC,SAME_DAY
ORD-000365,DC-04,STANDARD,2026-08-22T14:42:00,2026-08-22T20:42:00,RELEASED,RELEASED,MEA,NEXT_DAY
ORD-000366,DC-14,STANDARD,2026-08-19T00:27:00,2026-08-19T04:27:00,PACKING,EXCEPTION,APAC,NEXT_DAY
ORD-000367,DC-12,STANDARD,2026-08-17T16:49:00,2026-08-17T20:49:00,EXCEPTION,EXCEPTION,EU,NEXT_DAY
ORD-000368,DC-14,CRITICAL,2026-08-23T23:19:00,2026-08-24T07:19:00,EXCEPTION,EXCEPTION,NA,STANDARD
ORD-000369,DC-15,CRITICAL,2026-09-04T17:32:00,2026-09-05T01:32:00,RELEASED,RELEASED,NA,SAME_DAY
ORD-000370,DC-17,STANDARD,2026-08-08T01:26:00,2026-08-08T07:26:00,PACKING,PACKING,APAC,STANDARD
ORD-000371,DC-10,STANDARD,2026-08-01T20:32:00,2026-08-02T08:32:00,ALLOCATED,ALLOCATED,APAC,NEXT_DAY
ORD-000372,DC-16,STANDARD,2026-08-26T03:21:00,2026-08-26T15:21:00,EXCEPTION,HOLD,NA,STANDARD
ORD-000373,DC-11,STANDARD,2026-08-24T15:23:00,2026-08-24T19:23:00,RELEASED,RELEASED,EU,SAME_DAY
ORD-000374,DC-10,EXPEDITE,2026-08-15T18:56:00,2026-08-15T22:56:00,RELEASED,RELEASED,LATAM,STANDARD
ORD-000375,DC-18,STANDARD,2026-08-21T05:28:00,2026-08-21T09:28:00,ALLOCATED,ALLOCATED,EU,NEXT_DAY
ORD-000376,DC-07,EXPEDITE,2026-08-10T14:32:00,2026-08-10T22:32:00,PACKING,PACKING,EU,SAME_DAY
ORD-000377,DC-11,STANDARD,2026-08-19T01:56:00,2026-08-19T05:56:00,PICKING,PICKING,LATAM,SAME_DAY
ORD-000378,DC-06,STANDARD,2026-08-11T13:27:00,2026-08-11T17:27:00,SHIPPED,SHIPPED,MEA,NEXT_DAY
ORD-000379,DC-17,STANDARD,2026-08-19T02:27:00,2026-08-19T14:27:00,SHIPPED,EXCEPTION,APAC,NEXT_DAY
ORD-000380,DC-13,STANDARD,2026-08-12T22:40:00,2026-08-13T04:40:00,PACKING,PACKING,NA,SAME_DAY
ORD-000381,DC-13,EXPEDITE,2026-08-24T12:06:00,2026-08-24T20:06:00,ALLOCATED,ALLOCATED,MEA,SAME_DAY
ORD-000382,DC-11,STANDARD,2026-08-15T16:38:00,2026-08-15T22:38:00,EXCEPTION,EXCEPTION,APAC,STANDARD
ORD-000383,DC-05,STANDARD,2026-09-04T05:01:00,2026-09-04T17:01:00,PICKING,HOLD,LATAM,SAME_DAY
ORD-000384,DC-12,EXPEDITE,2026-08-25T14:52:00,2026-08-25T18:52:00,PICKING,EXCEPTION,LATAM,STANDARD
ORD-000385,DC-10,STANDARD,2026-08-19T15:01:00,2026-08-19T23:01:00,RELEASED,RELEASED,EU,SAME_DAY
ORD-000386,DC-08,CRITICAL,2026-08-07T08:24:00,2026-08-07T16:24:00,STAGED,STAGED,MEA,SAME_DAY
ORD-000387,DC-02,STANDARD,2026-08-14T02:08:00,2026-08-15T02:08:00,ALLOCATED,ALLOCATED,MEA,NEXT_DAY
ORD-000388,DC-18,STANDARD,2026-08-18T18:56:00,2026-08-19T18:56:00,PICKING,PICKING,MEA,NEXT_DAY
ORD-000389,DC-18,STANDARD,2026-08-21T17:04:00,2026-08-22T01:04:00,PACKING,HOLD,NA,STANDARD
ORD-000390,DC-05,EXPEDITE,2026-08-30T20:55:00,2026-08-31T00:55:00,ALLOCATED,ALLOCATED,LATAM,NEXT_DAY
ORD-000391,DC-04,EXPEDITE,2026-08-30T04:37:00,2026-08-30T16:37:00,PICKING,PICKING,APAC,NEXT_DAY
ORD-000392,DC-06,STANDARD,2026-09-03T03:25:00,2026-09-04T03:25:00,ALLOCATED,HOLD,EU,NEXT_DAY
ORD-000393,DC-01,STANDARD,2026-08-30T06:10:00,2026-08-30T10:10:00,PACKING,PACKING,LATAM,STANDARD
ORD-000394,DC-05,STANDARD,2026-08-21T21:53:00,2026-08-22T21:53:00,ALLOCATED,HOLD,APAC,STANDARD
ORD-000395,DC-03,STANDARD,2026-08-02T01:10:00,2026-08-03T01:10:00,SHIPPED,EXCEPTION,APAC,SAME_DAY
ORD-000396,DC-10,STANDARD,2026-08-15T23:17:00,2026-08-16T03:17:00,STAGED,STAGED,EU,STANDARD
ORD-000397,DC-13,STANDARD,2026-08-15T21:12:00,2026-08-16T01:12:00,PICKING,PICKING,LATAM,NEXT_DAY
ORD-000398,DC-14,STANDARD,2026-08-23T09:18:00,2026-08-23T21:18:00,ALLOCATED,ALLOCATED,MEA,SAME_DAY
ORD-000399,DC-14,STANDARD,2026-08-08T04:07:00,2026-08-08T08:07:00,ALLOCATED,HOLD,LATAM,NEXT_DAY
ORD-000400,DC-13,EXPEDITE,2026-08-18T21:02:00,2026-08-19T01:02:00,PICKING,PICKING,MEA,NEXT_DAY
ORD-000401,DC-12,EXPEDITE,2026-08-22T02:08:00,2026-08-22T14:08:00,ALLOCATED,HOLD,EU,NEXT_DAY
ORD-000402,DC-03,EXPEDITE,2026-08-24T14:40:00,2026-08-25T14:40:00,ALLOCATED,ALLOCATED,NA,STANDARD
ORD-000403,DC-12,STANDARD,2026-08-27T15:52:00,2026-08-27T19:52:00,RELEASED,EXCEPTION,NA,STANDARD
ORD-000404,DC-04,EXPEDITE,2026-08-11T05:19:00,2026-08-11T17:19:00,STAGED,EXCEPTION,EU,SAME_DAY
